,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
740,5,"Accounting / Auditing / Taxation, Admin / Secretarial",LIVINZ SYNTHESIS PTE. LTD.,Part Time,Closing on 11 Feb 2019,North,Posted 12 Jan 2019,"Able to start work immediately or on a short notice is preferred
At least 2 Year(s) of relevant working experience in the related field is required for this position
Preferably bilingual in English & Mandarin in order to liaise with Mandarin speaking associates
Knowledge in MYOB software is required for this position
Must be self-motivated, responsible, proactive and work as a team
Working hour 11am to 7pm
Preferred stay nearby
  Interested applicants, please kindly forward full resume to
enquiry@livinzsynthesis.com.sg
We regret that only shortlisted candidate will be notified.",,,,"Fresh/entry level, Junior Executive",Admin cum Account Assistant
741,7,Information Technology,TLL BUSINESS MANAGEMENT SERVICES PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Snapshots of our ideal candidate
Experience in operationalising Data Governance, Data Stewardship and Data Quality, including good understanding of good management practices and data risk and regulatory issues.
Relevant years’ experience in enterprise data governance and management.
Experience in data analysis, including inspection, cleansing, understanding and transforming data.
Experience in conflict resolution, consensus building and management of competing priorities.
Good stakeholder management skills.
Well organised and disciplined in maintaining documentation.
Confident and comfortable in dealing with senior management and or stakeholders.
Understand the interaction between data attributes and business processes.
Strong technical and analytical skill sets.
Familiar in working with SQL, databases, data structures and data modelling concept.
Strong inter-personal and people leadership skills to interact with diverse stakeholders.
Enjoys working in a cross functional team, a team player and keen to explore new innovative ways of work.","$8,000","$5,000",Monthly,Senior Executive,Data Governance Specialist
742,0,Information Technology,TLL BUSINESS MANAGEMENT SERVICES PTE. LTD.,Contract,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Snapshots of our ideal candidate
Possesses at minimum a Bachelor’s degree in a quantitative or technical field (Mathematics, Statistics, or Computer Science).
At least 5 years working experience, with at least 3 to 5 years of working experience in data domain.
Able to commit to a 7 months contract. 
Proven experience as a data migration specialist.
Experience in executing data migration for on-prem application to cloud application.
Experience in executing data migration for CRM2013 platform to D365 CRM platform.
Experience in executing data migration from multiple application systems to a single application.
Sound knowledge in CRM process, SQL Server database, CRM data schema and entities.
Knowledge in technical limitation between on-prem and cloud direct data transfer and workaround solutions.
Experience in using cloud platform is preferred (MS Azure or others).
Experience in working with business and technical stakeholders will be desirable.
Strong communication and interpersonal skills.
A good team player, proactive in nature, fast learner, highly organised with a positive attitude.","$7,000","$4,000",Monthly,Senior Executive,Data Migration Specialist (7 months contract)
743,2,Information Technology,KRIS INFOTECH PTE. LTD.,Contract,Closing on 10 Feb 2019,Islandwide,Posted 11 Jan 2019,"Create and maintain optimal data pipeline architecture.
Assemble large, complex data sets that meet functional/non-functional business requirements.
Selecting and integrating any azure Big Data tools and frameworks required to provide requested capabilities and Implementing ETL process.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and big data technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Designing AI based products like chatbots and interactive applications.
Work with data and analytics experts to strive for greater functionality in our data systems.
Desired Candidate Skills:
Deep knowledge of Microsoft Azure cloud platform
Proficient with Big Data architecture, including Hadoop, Spark, NoSQL and distributed computing.
Strong Experience with Hadoop, Spark and associated tech Stack like HDFS, YARN, MapReduce, Kafka, Sqoop, Flume etc.
Strong Experience with Microsoft Azure big data analytics framework like Azure Databricks, Azure Data Lake Analytics and Azure Data Factory.
Good knowledge of Big Data querying tools, such as Hive, Spark SQL.
Experience with integration of data from multiple data sources including Azure storage like azure data lake and azure blob storage.
Some experience with building stream-processing systems, using Azure event hub, Azure IoT hub or Spark-Streaming.
Good to have exposure in Microsoft Bot Framework, LUIS, FACE API
Production level experience with Scala, Python, Java, or R
Experience building production level pipelines
Experience working with product teams to best optimize product features/functions (a MUST)
Passionate about technology and data","$7,000","$6,000",Monthly,Non-executive,Azure Big Data Developer
744,2,"Engineering, Information Technology",NINJA LOGISTICS PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,South,Posted 11 Jan 2019,"Solid Computer Science fundamentals, excellent problem-solving skills and a strong understanding of distributed computing principles.
At least 3 years of experience in a similar role, with a proven track record of building scalable and performant data infrastructure.
Expert SQL knowledge and deep experience working with relational and NoSQL databases (e.g. HBase, Cassandra).
Advanced knowledge of Apache Kafka and demonstrated proficiency in Hadoop v2, HDFS, MapReduce.
Experience with stream-processing systems (e.g. Storm, Spark Streaming), big data querying tools (e.g. Pig, Hive) and data serialization frameworks (e.g. Protobuf, Thrift, Avro).
Bachelor’s or Master’s degree in Computer Science or related field from a top university.","$6,000","$4,500",Monthly,Middle Management,Data Engineer
745,3,"Engineering, Information Technology",OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,East,Posted 11 Jan 2019,"Qualifications
Bachelor degree in Computer Science, Engineering, Maths or equivalent qualification
Required Experience
Strong working knowledge of SQL (Essential)
Experience working with large databases
Preferred Experience
Experience of developing and maintaining data dictionaries for databases
Knowledge of statistical analysis tools (e.g. R, STATA, SPSS, SAS)
Interest and knowledge of epidemiology, public health and clinical research","$6,000","$3,000",Monthly,Junior Executive,Data Engineer
746,8,Information Technology,AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED,Permanent,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Basic Qualifications: 
Deep understanding of Apache Hadoop and the Hadoop ecosystem. Experience with tools such as Flink, Spark, Sqoop, Kafka, Oozie, Zookeeper, HCatalog and Hive.
Familiarity with SQL-on-Hadoop technologies such as Hive, Pig, Impala, Spark SQL, and/or Presto.
Current hands-on implementation experience required, possessing 8 or more years of IT platform implementation experience. Experience with analytic solutions applied to the Marketing or Risk needs of enterprises.
Proven experience in a consultative technical sales or professional services with a proven track record of success. Ability to gain credibility and build relationships with all levels in an organization, from technical experts to senior executives.
Demonstrated ability to think strategically about business, product, and technical challenges in an enterprise environment. Track record of thought leadership and innovation around Big Data. Solid understanding of Cloud Computing Technologies and related emerging technology
Strong verbal and written communications skills are a must, as well as the ability to lead effectively across internal and external organizations and virtual teams.
A talent for being able to influence and build mindshare convincingly with any audience. Confident and experienced in public speaking to large audiences.
Develop and cultivate a community of Big Data & Analytics experts, sharing ideas and best practices. Coordinate efforts around IP development, evangelism and thought-leadership events relating to Big Data & Analytics.
Provide thought leadership to Data & Analytics experts both externally through events like AWS Summit Series and User-Groups.
Work with AWS engineering and support teams to convey partner and customer needs and feedback as input to technology roadmaps. Share real world implementation challenges and recommend new capabilities that would simplify adoption and drive greater value from use of AWS cloud services.
Preferred qualifications
Understanding and experience with Machine Learning and AI related technologies.

Demonstrated industry leadership in the fields of Database and/or Data Warehousing, Data Sciences and Big Data processing. Experience with Statistics and Machine Learning.

AWS Certification, eg. AWS Solutions Architect Associate","$250,000","$130,000",Annually,Professional,Big Data Solutions Architect
747,4,Engineering,GRABTAXI HOLDINGS PTE. LTD.,Full Time,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"A degree or higher in Computer Science, Electronics or Electrical Engineering, Software Engineering, Information Technology or other related technical disciplines.
Experience in handling large data sets (multiple TBs) and working with structured, unstructured and geographical datasets
Designed high performance scalable infrastructure stacks for Big Data Analytics
Deep understanding of databases and best engineering practices - include handling and logging errors, monitoring the system, building human-fault-tolerant pipelines, understanding how to scale up, addressing continuous integration, knowledge of database administration, maintaining data cleaning and ensuring a deterministic pipeline
Real passion for data, new data technologies, and discovering new and interesting solutions to the company’s data needs
Excellent communication skills to communicate with the product development engineers to coordinate development of data pipelines, and or any new products features that can be built on top of the results of data analysis","$10,000","$6,000",Monthly,Professional,Data Engineer
748,2,"Information Technology, Logistics / Supply Chain, Manufacturing, Purchasing / Merchandising, Sales / Retail",CLARIST RESOURCES PTE. LTD.,Contract,Closing on 10 Feb 2019,East,Posted 11 Jan 2019,"BS in Computer Science/Information Management or equivalent.
Good analytical and presentation skills to management is a must 
Meticulous in data mining for data accuracy.
Excellent communication skills with cross functional teams.
Experience in data migration in SAP is an added advantage.
Proficient in vlookup in Excel and formulas is required.
Please note that location of office is at Changi.
Interested applicant, kindly submit full-detailed resume to admin@clarist.com.sg
Please visit www.clarist.com.sg for more available positions. Thank you","$3,000","$2,500",Monthly,Executive,Senior / Data Analyst (1 Year Contract) - S$3000
749,68,Banking and Finance,BLOOMBERG SINGAPORE PTE. LTD.,Full Time,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"You'll need to have:
 Bachelor's degree or equivalent work experience
 Excellent numerical and communication skills
 Business fluency in English
 A positive attitude with good inter-personal skills
 The ability to multi-task, prioritise and work to tight deadlines
 Meticulous attention to detail, with an aptitude for working quickly and accurately
 Strong project management, problem solving and analytical skills
 Proficiency in Microsoft Excel, with some advanced technical knowledge and experience (VBA, SQL, Python, MATLAB, R)
Available to start in 2019
We'd love you to have:
 Interest in, and knowledge or experience of financial statements and the financial markets
 Prior experience of data research or process engineering
 Fluency in one or more Asian languages
If this sounds like you:
Apply! If we think you're a good match we'll get in touch to let you know the next steps.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Bloomberg is a disability inclusive employer. Please let us know if you require any adjustments to be made for the recruitment process by emailing access2@bloomberg.net.","$85,000","$75,000",Annually,Fresh/entry level,2019 Market Data Analyst
750,8,Information Technology,ERNST & YOUNG ADVISORY PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Core Competencies
Good degree (2:1 or above) in a highly-quantitative field (e.g. Mathematics, Physics, Computer Science, Operational Research, Information Engineering). Postgraduate qualifications will be an advantage, but not compulsory.
Demonstrable experience in formulating and solving business problems using mathematical/statistical constructs in order to derive insight into systems
Experience in solving the above problems using at least two of the following: Python, R, SAS, SPSS, Java, MATLAB.
Familiar with at least one of data visualisation development tools:  Tableau, JavaScript, D3
Demonstrable text data analytics experiences using open source tools. Some R&D experience on text and unstructured data processing / learning is preferred.  Experience in acquisition of open data, e.g. scraping.
Demonstrable  experience in performing Monte Carlo data simulation
Some data competition experience (e.g. on Kaggle platform) and past winning records are a plus
Familiar with dimensionality reduction and feature selection techniques.
Familiar with SQL. Some knowledge of database systems and SAP data extraction is preferred.
Experience in writing clean, maintainable code following good practice.
  Other Technical Expertise
As well as the core competencies described above, the candidate must also be able to demonstrate technical depth in at least one of the following areas (or similarly-relevant):
State of the art machine learning techniques, e.g. deep learning/ graph analysis / active learning / transfer learning
Data stream mining / mobile data mining / online learning,
Constrained optimization techniques such as integer programming, constraint programming, etc.
Probability and random processes
Semi-supervised / unsupervised machine learning,
Some knowledge of big data analytics tools (e.g. Spark, Storm),
Implementation of algorithms in production, commercial environments (server-side), including object-oriented design.
Some knowledge of database systems and SAP data extraction is preferred.
Additional Soft Skills Requirements
Technically inclined and self-driven to keep up-to-date with the latest technologies.
Ability to capture client business requirements and translate into technical specifications.
Ability to articulate analytical findings to less-technical business-savvy audience
Good problem solving skills, can work with confidence unsupervised, and able to manage multiple concurrent work streams.
Team player with good communication skills.
Highly pragmatic, using technology to solve problems expediently.
Ability to tactfully challenge in discussion without alienating.","$12,000","$6,000",Monthly,Manager,"Data Scientist Manager, Data and Analytics, Advisory"
751,9,"Engineering, Information Technology, Others, Sciences / Laboratory / R&D, Telecommunications",M1 LIMITED,Full Time,Closing on 10 Feb 2019,West,Posted 11 Jan 2019,"Degree in Statistics, Mathematics, Computer Science, Data Science and Analytics or related field with 5+ years' experience in Data Analytics and machine learning on enterprise data
Expert technical abilities with machine learning, statistical and probability methods
Excellent understanding of machine learning techniques (classification, regressions, dimensionality reduction, etc)
Working experience on Big Data development and related technologies (R, Python, Scala, Matlab, Java, Hadoop, Spark, Hive, Impala, Sqoop, Kafka, etc)
Working knowledge of relational databases, HP Vertica, SQL & NoSQL databases
Proficient in SQL, Oracle, PostgreSQL, ETL/ELT applications
Experience with:
Visualization/business intelligence tools such as Tableau and Qlikview
Geospatial analysis using telecommunications network data would be advantageous
Telecom domain knowledge with experience in multi-tiered Customer Care, Order Management, Loyalty, Business Support and Network Provisioning systems would be advantageous
Comfortable working with very big complex data sets of various formats
Excellent analytical, communication, presentation and technical proposals writing skills
Ability to handle multiple simultaneous tasks, prioritize and meet tight deadlines","$9,000","$6,000",Monthly,"Middle Management, Manager",Lead / Data Scientist
752,7,Consulting,ERNST & YOUNG ADVISORY PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"ABOUT YOU
As a Senior Manager in EY Data and Analytics team, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:
Lead and manage all Analytics related solutions to Ernst & Young clients in the APAC region.
Develop, build and manage business pipeline and client relationships.
Contributing your expertise to strategy and roadmaps
Communicate effectively with the EY Partners, the team and the client regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.
At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference. 
  CLIENT RESPONSIBILITIES:
Lead clients’ engagements.
Work effectively as a team and project director, sharing responsibility, providing support, maintaining communication, and updating senior team members on progress.
Help prepare reports and schedules that will be delivered to clients and other parties.
Develop and maintain productive working relationships with client personnel.
Build strong internal relationships within Ernst & Young Advisory Services and with other services lines across the organization.
Generate new client leads by leveraging on existing relationships and building new ones
Lead business development initiatives from leads to qualification to proposal development and client presentations.
PEOPLE RESPONSIBILITIES:
Conduct performance reviews and contribute to performance feedback for staff.
Contribute to people-related initiatives including recruiting and retaining staff.
Contribute, guide and develop technical and functional skills of staff.
Understand and follow workplace policies and procedures.
Job description
  As a Data Integration Architect in EY Advisory Data and Analytics, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:
Data Integration architect in Information Management projects such as big data, Data Lake, data warehousing, No SQL databases and visualization design and implementation to Ernst & Young clients in the APAC region.
Client interactions to understand business and data requirements, data integration lifecycle and transformation rules from raw data state to the target state which include data mapping, data modelling and ETL transformation according to functional and non-functional requirements.
Studies data sources, analyzing and validating data objects including the identification of relationship among data objects, establishing data quality standards and transformation to achieve a timely and accurate target state availability.
Design and determine the right data models to be used at each stage of the data supply chain ranging from system of records to analytical data marts taking into account client scalability, extensibility, performance and storage requirements
Conceptualize and design data architecture in the cloud, with familiarity in at least one of the commercially available cloud platforms for analytics use cases
Instill data integration best practices and principles into the data integration design and development, meeting client’s business needs while conforming with IT’s defined standards.
Handle the operational aspect of the model adhering to the industry best practices and compliances by getting advice from managers.
Communicate effectively with the project manager & team regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.
At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference. 
  SKILLS REQUIREMENTS:
Bachelor degree and above in Statistics, Software Engineering, Information Systems Management or related fields.
Solid regional track record in achieving targets in a professional services firm in the Information Management sector.
Knowledgeable in various aspects of Information Management such as data lake, big data, data warehousing, data mart, operational data store, master data management frameworks  and implementation methodologies.
End to end involvement in Data Repository (Data Lake, DWH, Big Data) project implementation lifecycle from requirements, design, development, testing and go live including deliverables and documentation development in Data Repository solutions, Database Architecture, Data Modelling, Extract-Transform-Load (ETL) and Visualization reporting.
NO SQL Database experiences would be an added advantage (Elastic Search, MongoDB, CouchDB)
Ability to establish personal credibility quickly and demonstrate expertise.
Ability to create a positive learning culture, coach and develop team members.
Additional skills requirements:
A bachelor's degree and approximately 3-8 years of related work experience.
Strong analytical and problem-solving skills.
Exposure to various technology platforms or industry will be an advantage.
Excellent oral and written communication skills.
Excellent command of written and spoken English.
A strong work ethic.
A willingness to travel to meet project needs; travel is estimated at 50%.","$16,000","$8,000",Monthly,Senior Management,"Senior Manager, Data and Analytics, Advisory"
753,3,Information Technology,ERNST & YOUNG ADVISORY PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"ABOUT YOU
As a Senior Manager in EY Data and Analytics team, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:
Lead and manage all Analytics related solutions to Ernst & Young clients in the APAC region.
Develop, build and manage business pipeline and client relationships.
Contributing your expertise to strategy and roadmaps
Communicate effectively with the EY Partners, the team and the client regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.
At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference. 
  CLIENT RESPONSIBILITIES:
Lead clients’ engagements.
Work effectively as a team and project director, sharing responsibility, providing support, maintaining communication, and updating senior team members on progress.
Help prepare reports and schedules that will be delivered to clients and other parties.
Develop and maintain productive working relationships with client personnel.
Build strong internal relationships within Ernst & Young Advisory Services and with other services lines across the organization.
Generate new client leads by leveraging on existing relationships and building new ones
Lead business development initiatives from leads to qualification to proposal development and client presentations.
  PEOPLE RESPONSIBILITIES:
Conduct performance reviews and contribute to performance feedback for staff.
Contribute to people-related initiatives including recruiting and retaining staff.
Contribute, guide and develop technical and functional skills of staff.
Understand and follow workplace policies and procedures.
Job description
As a Data Integration Architect in EY Advisory Data and Analytics, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:
Data Integration architect in Information Management projects such as big data, Data Lake, data warehousing, No SQL databases and visualization design and implementation to Ernst & Young clients in the APAC region.
Client interactions to understand business and data requirements, data integration lifecycle and transformation rules from raw data state to the target state which include data mapping, data modelling and ETL transformation according to functional and non-functional requirements.
Studies data sources, analyzing and validating data objects including the identification of relationship among data objects, establishing data quality standards and transformation to achieve a timely and accurate target state availability.
Design and determine the right data models to be used at each stage of the data supply chain ranging from system of records to analytical data marts taking into account client scalability, extensibility, performance and storage requirements
Conceptualize and design data architecture in the cloud, with familiarity in at least one of the commercially available cloud platforms for analytics use cases
Instill data integration best practices and principles into the data integration design and development, meeting client’s business needs while conforming with IT’s defined standards.
Handle the operational aspect of the model adhering to the industry best practices and compliances by getting advice from managers.
Communicate effectively with the project manager & team regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.
At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference. 
  SKILLS REQUIREMENTS:
Bachelor degree and above in Statistics, Software Engineering, Information Systems Management or related fields.
Solid regional track record in achieving targets in a professional services firm in the Information Management sector.
Knowledgeable in various aspects of Information Management such as data lake, big data, data warehousing, data mart, operational data store, master data management frameworks  and implementation methodologies.
End to end involvement in Data Repository (Data Lake, DWH, Big Data) project implementation lifecycle from requirements, design, development, testing and go live including deliverables and documentation development in Data Repository solutions, Database Architecture, Data Modelling, Extract-Transform-Load (ETL) and Visualization reporting.
NO SQL Database experiences would be an added advantage (Elastic Search, MongoDB, CouchDB)
Ability to establish personal credibility quickly and demonstrate expertise.
Ability to create a positive learning culture, coach and develop team members.
Additional skills requirements:
A bachelor's degree and approximately 3-8 years of related work experience.
Strong analytical and problem-solving skills.
Exposure to various technology platforms or industry will be an advantage.
Excellent oral and written communication skills.
Excellent command of written and spoken English.
A strong work ethic.
A willingness to travel to meet project needs; travel is estimated at 50%.","$16,000","$8,000",Monthly,Senior Management,"Senior Manager, Data Scientist, Advisory"
754,7,Information Technology,ERNST & YOUNG ADVISORY PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Core Competencies
  Good degree (2:1 or above) in a highly-quantitative field (e.g. Mathematics, Physics, Computer Science, Operational Research, Information Engineering). Postgraduate qualifications will be an advantage, but not compulsory.
Demonstrable experience in formulating and solving business problems using mathematical/statistical constructs in order to derive insight into systems
Experience in solving the above problems using at least two of the following: Python, R, SAS, SPSS, Java, MATLAB.
Familiar with at least one of data visualisation development tools:  Tableau, JavaScript, D3
Demonstrable text data analytics experiences using open source tools. Some R&D experience on text and unstructured data processing / learning is preferred.  Experience in acquisition of open data, e.g. scraping.
Demonstrable  experience in performing Monte Carlo data simulation
Some data competition experience (e.g. on Kaggle platform) and past winning records are a plus
Familiar with dimensionality reduction and feature selection techniques.
Familiar with SQL. Some knowledge of database systems and SAP data extraction is preferred.
Experience in writing clean, maintainable code following good practice.
    Other Technical Expertise
As well as the core competencies described above, the candidate must also be able to demonstrate technical depth in at least one of the following areas (or similarly-relevant):
State of the art machine learning techniques, e.g. deep learning/ graph analysis / active learning / transfer learning
Data stream mining / mobile data mining / online learning,
Constrained optimization techniques such as integer programming, constraint programming, etc.
Probability and random processes
Semi-supervised / unsupervised machine learning,
Some knowledge of big data analytics tools (e.g. Spark, Storm),
Implementation of algorithms in production, commercial environments (server-side), including object-oriented design.
Some knowledge of database systems and SAP data extraction is preferred.
  Additional Soft Skills Requirements
Technically inclined and self-driven to keep up-to-date with the latest technologies.
Ability to capture client business requirements and translate into technical specifications.
Ability to articulate analytical findings to less-technical business-savvy audience
Good problem solving skills, can work with confidence unsupervised, and able to manage multiple concurrent work streams.
Team player with good communication skills.
Highly pragmatic, using technology to solve problems expediently.
Ability to tactfully challenge in discussion without alienating.","$8,200","$4,100",Monthly,Senior Executive,"Senior Associate - Data Scientist, Advisory"
755,6,Information Technology,ERNST & YOUNG ADVISORY PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"REQUIREMENTS:
Bachelor degree and above in Analytics, Information Systems Management, Computer Science or related fields.
Hands on experience in implementing data integration processes, designing and developing data models(ER/Dimensional/Vault), designing, developing and building in detail ETL/ELT processes or programs.
Contributed in at least 2 phases of SDLC lifecycle and experience in Big Data, data warehouse, data analytics projects, data migration, change management process, and/or any IM (Information Management) related works.
Experience with Hadoop Technologies such as HDFS/MapRFS, Map Reduce(II), Advanced HDFS ACLS, Hive, HBase, Cassandra, Impala, Spark, Drill, Sentry, Sqoop, Flume, Kafka, Storm, Zookeeper and zkClient tool
Good understanding on Cloudera or Horton Works or MapR Hadoop Distribution with deep understanding of administration concepts
Experience in working with RDBMS technologies such as, Oracle, Microsoft SQL Server, PostgreSQL, DB2, MySQL etc. Experience in MPP database technologies such as Teradata
Hands-on experience on Spark, SparkSQL, Hive QL, Drill QL, Impala, Spark Data Frames and Flink CEP, Flink TableAPI&SQL as ETL framework
Hands-on programming skill on Scala/Python using Spark/Flink Framework
Strong knowledge of Big Data stream ingestion and IoT streaming using Flume, or Kafka, Storm, MQTT, RabbitMQ
Good understanding Spark Memory management with and without Yarn memory management
Should have basic understanding on Cloudera Manager or HortonWorks Ambari and MapR Control System
Should have experience developing and designing in one or more NoSQL database components and objects using Cassandra, Mongo, HBase, CouchDB/Couchbase, Elasticsearch
Should have experience developing and designing in one or more NoSQL database technologies such as Cassandra, Mongo, HBase, CouchDB/Couchbase, Elasticsearch etc.
Should good working knowledge of HCatalog and Hive Metadata.
Should have working knowledge of Kerberos authentication tool
Experience in commercial ETL tools like Talend, Informatica or Alteryx will be added advantage
Greenplum, IBM Pure Data etc. will be an added advantage
Experience in working with RDBMS technologies such as, Oracle, Microsoft SQL Server, PostgreSQL, DB2, MySQL etc. Experience in MPP database technologies such as Teradata, Greenplum, IBM Pure Data etc. will be an added advantage
Good knowledge of data warehouse and data management implementation methodology.
Good knowledge of the Information Management framework, including operating model, data governance, data management, data security, data quality and data architecture.
Knowledge and experience in  data visualisation concepts using tools such as SAS Visual Analytics or WRS, Tableau, Microsoft PowerBI or Reporting Services, IBM Cognos, SAP Business Objects, etc. will be an advantage.
Ability to pick up new tools and able to be independent with minimal guidance from the project leads/managers.
Strong analytical and creative problem solving capabilities.
Ability to establish personal credibility quickly and demonstrate expertise.
Ability to create a positive learning culture, coach and develop team members.
    ADDITIONAL REQUIREMENTS:
  4 to 10 years of experience in data warehouse, data analytics projects, change management process, and/or any IM (Information Management) related works.
Delivered at least two (2) full SDLC lifecycle projects.
At least one of the industry or domain experiences in Banking/ Telecommunications/ Consulting
Preferably with experience in implementation best practices involving data management, data reconciliation, data duping, scheduling, etc.
Able to assess design considerations in the aspect of data management and integration
Experience with Agile/SCRUM/Kanban software implementation methodology
Should have good knowledge in DevOps engineering using Continuous Integration/Delivery tools such as Docker, Jenkins, Puppet, Chef, GitHub Atlassian Jira etc.
Certification in any of Hadoop Big Data tool/technology, data integration, data management, or visualisation tools is an added advantage.
Knowledge about the infrastructure paradigms such as OS, network etc. is an added advantage.","$12,000","$6,000",Monthly,Manager,"Manager, Data and Analytics, Advisory"
756,6,Information Technology,CPM CONSULTING PTE. LTD.,Permanent,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Qualification:
Computer Science, Engineering or relevant field; graduate degree in Data Science or another quantitative field is preferred","$9,000","$7,000",Monthly,Professional,Data Science Lead Consultant
757,3,Information Technology,CPM CONSULTING PTE. LTD.,Permanent,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"Qualifications:
4-6 Years SAP Techno-Functional  or Functional experience; 1+ full SAP implementation lifecycle(s)
Expert level business-process knowledge associated with SAP HCM or more of the following SAP functional modules: MM, SD, PP, QM, PM,FI CO
Total (5+) years’ experience on IT projects
Proficient in BackOffice CranSoft/DSP/Other Data Migration tool
Extensive data quality and data migration experience including proficiency in data warehousing, data analysis  and conversion planning for data migration activities
2 to 5 years Business-Process experience
Bachelor’s degree in Business, Engineering, Computer Science or other related analytical or technical disciplines, or at least four (4) years related experience
Proficient in Microsoft® SQL preferred: SQL query skills, comprehensive understanding of SQL Table structure and an understanding of relational databases.
  Job Responsibilities:
Expert level Business Analysis on the SAP MM module and exposure to any of these modules  FI, CO, HCM, MM, SD, PP, QM, PM
Creation and Maintenance of SAP Data Migration plan
SAP Data Extraction, Transform and Load
Documentation
Training new recruits on the SAP Migration Toolsets
 ","$8,000","$6,000",Monthly,Professional,Data Migration Consultant
758,9,Information Technology,INTERFACE SINGAPORE PTE. LTD.,"Permanent, Full Time",Closing on 10 Feb 2019,Islandwide,Posted 11 Jan 2019,"Higher Education; degree or systems certification.
Good knowledge of IT systems (ORACLE, SFDC, Dynamics, or equivalent).
Excellent communication, presentation and training delivery skills are required.
Good English and Chinese (Mandadrin) skills both verbally and in writing are required.
Strong interpersonal skills focused on listening, problem solving and decision making.
Customer focussed with experience in sales process.","$15,000","$8,000",Monthly,"Manager, Professional",CRM Data Manager
759,6,Others,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Full Time,Closing on 10 Feb 2019,Central,Posted 11 Jan 2019,"REQUIREMENTS:
Minimum 2 years hands-on experience working in an analytical marketing team – actively developing dashboards, models, adhoc analysis and/or campaign management activity. Banking industry experience not necessary.
Strong hands-on skills in analytical tools like EDW, SQL, Qlikview/Tableau, Unica, SAS. Knowledge of modern infrastructure and tools like Hadoop, Talend, Spark is a plus.
Some exposure to model building in tools like SAS or open source (Python/ML) advantageous for offer recommendations – although support will be given.
Excellent communication skills with the ability to articulate complex solutions to non-technical users.
Energetic personality with an innovative, self-starting spirit. Someone that likes to ask “why?”","$9,000","$5,000",Monthly,Senior Executive,"Data Analyst (Stack) - 1 year contract, Group Customer Analytics & Decisioning"
