,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
682,23,Logistics / Supply Chain,AMAZON ASIA-PACIFIC RESOURCES PRIVATE LIMITED,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Basic qualifications -
Professional experience influencing internal and external stakeholders 
Proficiency with data analysis (Excel, SQL, Tableau) 
Proven ability to manage large and complicated projects 
Experience leading cross-functional projects 
Desire to create and implement annual operational plans 
5-8 years of years of relevant work experience in logistics, planning, manufacturing, finance or related field
Preferred qualifications
Experience in Supply Chain Modelling 
Knowledge of Lean Concepts","$12,000","$10,000",Monthly,Professional,APAC SUPPLY CHAIN MANAGER
683,2,Others,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Closing on 01 Mar 2019,South,Posted 30 Jan 2019,"Bachelor or M.Sc. degree in Physics, Engineering, Computer Science, Mathematics or Equivalent, with a quantitative and/or computational background preferred.
Strong background in solar cells and PV industry preferred.
Proficient in mathematical modelling and programming. Skills in Python are preferred.
Good project management and client facing skills.
Experienced with scientific-technical writing and publishing of conference and journal papers.
Strong written and verbal communication skills.
Ability to work in a multidisciplinary R&D environment.
The candidate may be required to pursue PhD study.","$3,800","$3,000",Monthly,"Professional, Non-executive",Research Associate
684,5,"Engineering, Information Technology",AMAZON ASIA-PACIFIC RESOURCES PRIVATE LIMITED,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Basic Qualifications -
Excellent written and communication skills in Bahasa and English
10+ years of industry experience in IT/Engineering/Data Center/Operations
5+ years of people management experience
Preferred Qualifications -
MBA from a recognized Institution or be currently enrolled in an MBA program with a graduation before the start date.","$14,000","$12,000",Monthly,Professional,Senior IT Infra Operations Business Leader (CloudPath Program)
685,3,Information Technology,GRABTAXI HOLDINGS PTE. LTD.,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"The must haves:
Experience in Analytics, Business Intelligence or a Data Science role, preferably in an Internet or ‘Direct to Consumer’ company with large, complex, high velocity data. Prior experience with Product management will be a definite plus
Advanced SQL writing skills and experience in querying large relational databases
Hands on experience with data analysis / scripting / programming tools like R or Python and Data Visualization platforms like Tableau / Qlikview / D3.js, etc.,
Experience with designing, running and analyzing A/B tests and product experiments. Should also have an understanding of hypothesis testing and the basic principles of DoE
Ability to distill data and articulate an actionable point of view to non-technical audiences and senior stakeholders using presentations, interactive visualizations, et al.
Ability to handle multiple priorities and solve ambiguous problems in a fast paced environment",,,,Executive,Product Analyst
686,0,"Building and Construction, Engineering, Information Technology, Telecommunications",5 STONES HRM PTE. LTD.,Permanent,Closing on 01 Mar 2019,North,Posted 30 Jan 2019,"Must Have:
Possess a Diploma in Electrical/Mechanical Engineering or qualification in a related field plus proven track record of success.
Minimum 3 to 5 years of relevant working experience in managing critical facilities in a data center environment.
Good knowledge in MEP operations and building facilities related systems, such as PDUs, Switch Gears Operations, UPS, DC Rectifier, Generator, DRUPs, Transformer, CRAUs, Chiller, DX cooling, fire protections, raised floor systems, cooling containment, etc.
Willing to work staggered office hours or during non-office hours to manage and coordinate major FM related activities.
Excellent team player in a cross-functional environment.
Must be customer-oriented, proactive, independent, self-motivated and able to work under pressure.
   Good To Have:
More than 5 years of working experience in managing the operations of a 24 x 7 x 365 critical data centre facility.
Possess facility management and data center related certifications, such as CDCP, CDCS, CDCE, CDCMP, DCS in Operations, etc.
Be familiar with certification standards, such as LEED Gold, BCA-IDA Green Mark Platinum, Uptime Institute Tier III, MAS TVRA, ISO 20000, ISO 27001, SS507, SS564, etc.","$5,600","$5,200",Monthly,Middle Management,"Team Lead, Critical Infrastructure"
687,8,Marketing / Public Relations,AMAZON ASIA-PACIFIC HOLDINGS PRIVATE LIMITED,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Basic Qualifications
*Bachelor's degree required
*Strong quantitative analysis skills; a natural inclination for data; advanced Excel skills
*Ability to take full ownership of topics and work with autonomy to deliver results
*Experience leading and delivering projects in a corporate or consulting environment
*Experience working on the definition and implementation of strategy
*Ability to juggle multiple priorities, to deal with ambiguity and have a strong bias for action
Preferred Qualifications
*Competence in SQL and working with databases
*Experience working or consulting in digital business / e-commerce environment","$9,000","$7,000",Monthly,Senior Executive,Program Manager
688,5,Banking and Finance,TOSS-EX PTE. LTD.,Permanent,Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Good understanding of Capital Markets domain with exposure to at least 2 asset classes and in-depth knowledge of post trade events viz. Confirmations, Clearing, Settlement, Payments.
Strong SQL knowledge and hands-on in writing complex queries using Joins.
Good communication skills, both verbal and written and adept at stakeholder management.
Data analysis skills and ability to spot inconsistencies in large volumes of data.
A quick learner and an individual who can work independently, with minimum guidance.
5+ Years of Experience
 ","$6,000","$5,000",Monthly,Senior Executive,Capital Market Business Analyst
689,0,"Engineering, Information Technology",JOHNSON & JOHNSON PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Bachelor's Degree
8-10 Years Related Experience
Strong technical knowledge and experience with three or more of the following infrastructure components: SDN, SDWAN, DHCP/DNS, WAN/LAN topologies and services, WLAN, MPLS, IP management tools, network management applications, Internet, IPT, QOS, EIGRP/BGP, unified communications, multimedia/VoIP solutions, SIP, and contact center technology
Knowledge and/or Certification on Cisco data networking products and IOS, firewalls, load balancing technology and/or contact center and unified communication solutions
Extensive experience in managing outcomes in an IT infrastructure environment
Strong experience in LMDW environment 
Strong experience translating business requirements into technical network solutions
Proven experience in network and infrastructure planning and development
Proven experience working in a global environment and coordinating across regions
Extensive experience managing technically complex telecommunication deployments and projects   
Excellent written and oral communication skills
Excellent interpersonal skills and ability to communicate effectively at all organizational levels
Exceptional customer service focus
Willingness to work some unsociable hours – weekends and evenings – to support implementations","$14,000","$7,000",Monthly,Manager,Network LMDW Solutions Manager
690,1,Information Technology,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Job Requirements
Degree in Computer Science, Computer Engineering, or equivalent.
At least 5 - 8 years of experience building scalable and reliable batch and streaming data pipeline.
Strong competency in SQL, python programming, linux shell scripting. 
Knowledge of data management, ETL tool/services from Amazon Web Services (e.g. Athena, Glue, Kinesys, Redshift), Google Cloud Platform (e.g. Big Query), BI tools (e.g. Sisense, Tableau) would be an advantage.
Able to work independently with minimal supervision.
Good verbal and written communication skills.","$13,500","$9,000",Monthly,Professional,Systems Analyst (Agile)
691,1,Information Technology,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Job Requirements
Degree in Computer Science, Computer Engineering, or equivalent.
At least 5 - 8 years of experience building scalable and reliable batch and streaming data pipeline.
Strong competency in SQL, python programming, linux shell scripting. 
Knowledge of data management, ETL tool/services from Amazon Web Services (e.g. Athena, Glue, Kinesys, Redshift), Google Cloud Platform (e.g. Big Query), BI tools (e.g. Sisense, Tableau) would be an advantage.
Able to work independently with minimal supervision.
Good verbal and written communication skills.","$9,000","$6,000",Monthly,Professional,Systems Analyst (Agile)
692,2,"Manufacturing, Others",JABIL CIRCUIT (SINGAPORE) PTE. LTD.,Internship,Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Education & Experience Requirements
 - Undergraduate or polytechnic students from business, economics and other related disciplines.
 - Good analytical skills, able to decipher information from different sources to give a balanced view.
 - Good excel and powerpoint skills.
 - Bilingual in English and Mandarin as the successful candidate needs to be able to read analyst reports and news in Chinese.","$1,000",$800,Monthly,Fresh/entry level,Intern - Market Research (6 months)
693,10,"Healthcare / Pharmaceutical, Manufacturing, Sciences / Laboratory / R&D",STRIDES PHARMA GLOBAL PTE. LIMITED,Full Time,Closing on 01 Mar 2019,West,Posted 30 Jan 2019,"Degree / Diploma in Science related discipline.
Minimum 2 years of experience in a pharmaceutical environment",,,,Executive,Senior QC Analyst
694,2,Sales / Retail,FACEBOOK SINGAPORE PTE. LTD.,Full Time,Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Responsibilities: 
Partner with agencies and other third parties to scale advertiser growth and service; 
Work directly with agencies to improve performance of Facebook Pages and ad campaigns; 
Consult and coach agencies to achieve greater results on Facebook; 
Develop acquisition strategy to drive scalable and sustainable advertiser growth; 
Develop effective and efficient acquisition programs and operation solutions to support Facebook’s continued growth; 
Collaborate with partners throughout the development process to ensure program success; 
Become an expert in Facebook’s solutions for businesses and adapt recommendations quickly to suit varying client needs; 
Work cross-functionally within sales and other Facebook organizations to drive revenue, growth and to increase customer satisfaction; 
Monitor progress against goals and respond to changes in the market;
Requirements:
7+ years of sales/marketing or business development/ internet product management experience; 
Online media sales, agency, or advertising sales experience is strongly preferred; 
Highly motivated and entrepreneurial. Able to thrive in a fast-paced start-up environment and execute in a timely fashion. Comfortable dealing with ambiguity; 
Strong in analytical and strategic planning; 
Exceptional ability to prioritize and focus on driving growth; 
Demonstrated ability to work and collaborate within a high-performing team; 
Proven ability to build strong working relationships inside and outside of Facebook; 
Deep understanding to the SMB landscape and online marketing industry of Korea; 
Knowledge of 3rd party channels including call centers, resellers and agencies is a plus;","$10,000","$7,000",Monthly,Professional,"SMB Partner Manager, Korea (Singapore)"
695,1,Healthcare / Pharmaceutical,FRESENIUS MEDICAL CARE SINGAPORE PTE. LTD.,Contract,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Qualifications and Experience
University Graduate with a degree in Medicine and postgraduate training in nephrology. Should be registered and licensed as a specialist in Renal Medicine by the Singapore medical council. Current and active practicing certificate as a specialist in renal medicine must be maintained at all times. The position requires that the candidate have spent at least 5 years in a senior clinical role in a facility delivering renal replacement therapy. The candidate should have and be able to demonstrate excellent communication and interpersonal skills and be familiar with the tools and
skills required for communication and peer education. Knowledge of methods in epidemiology and biostatistics is desirable. The candidate will be required to interact closely with colleagues and customers from other Asian cultures and ethnic backgrounds and with variable competence in spoken English. Sufficient fluency in spoken and written English is a requirement.
Compentencies
Strong administrative, organizational and planning capabilities.
Good communication and excellent leadership skills.
Strong commitment to patient care and development of multi-functional team.
High level of interpersonal skills including communication, negotiation and conflict resolution.
Good command of English.","$13,600","$10,000",Monthly,Middle Management,Associate Medical Director
696,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Apply development and technical skills to all aspects of QA, including automated front end, functional and integration tests
Develop automation scripts for front end or back end services to validate functionality, screen validation, API response and end to end functionalities. This includes development of the automation scripts and integrating them with the CI/CD process where necessary
Work closely with the Testing CoE to develop and maintain testing and quality frameworks to ensure end to end solution quality
Act as the quality enabler to
Highlight and make changes to the solution (front and backend) to ensure test automation can be introduced
Review coverage of unit testing
Review SonarQube results and highlight issues (i.e. overall health, water leak, quality gate, pull requests and branch analysis, error trends and so on)
Support testing using tools and frameworks like Perfecto, Tosca, Appium""
Non-Technical / Soft Skills
Excellent Communication skills & a team player
Proven ability to work with people from different cultures
A high level of intelligence; ability to operate not only on the basis of important past experiences, but in the light of the approaches and developments that occur in the market. 
Natural problem solving inclination
High level presentation and interpersonal  skills
Experience decomposing complex problems into component parts for effective problem solving
 ","$5,500","$4,500",Monthly,Senior Executive,Senior Test Engineer - Mobile Tester- Appium
697,1,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Apply development and technical skills to all aspects of QA, including automated front end, functional and integration tests
Develop automation scripts for front end or back end services to validate functionality, screen validation, API response and end to end functionalities. This includes development of the automation scripts and integrating them with the CI/CD process where necessary
Work closely with the Testing CoE to develop and maintain testing and quality frameworks to ensure end to end solution quality
Act as the quality enabler to
Highlight and make changes to the solution (front and backend) to ensure test automation can be introduced
Review coverage of unit testing
Review SonarQube results and highlight issues (i.e. overall health, water leak, quality gate, pull requests and branch analysis, error trends and so on)
Support testing using tools and frameworks like Perfecto, Tosca, Appium""
Non-Technical / Soft Skills
Excellent Communication skills & a team player
Proven ability to work with people from different cultures
A high level of intelligence; ability to operate not only on the basis of important past experiences, but in the light of the approaches and developments that occur in the market. 
Natural problem solving inclination
High level presentation and interpersonal  skills
Experience decomposing complex problems into component parts for effective problem solving
 ","$6,500","$5,500",Monthly,Senior Executive,Test Lead - Mobile Tester- Appium
698,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an iOS developer, responsible for development and maintenance of applications aimed at a range of iOS devices including mobile phones, tablet and computers. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5  to 7 year
Banking and Finance domain experience
Should have good handon exp on SWIFT
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$6,500","$5,500",Monthly,Executive,Technical Lead - iOS
699,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an iOS developer, responsible for development and maintenance of applications aimed at a range of iOS devices including mobile phones, tablet and computers. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5  to 7 year
Banking and Finance domain experience
Should have good handon exp on SWIFT
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$5,500","$4,500",Monthly,Executive,Consultant - iOS
700,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an iOS developer, responsible for development and maintenance of applications aimed at a range of iOS devices including mobile phones, tablet and computers. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5  to 7 year
Banking and Finance domain experience
Should have good handon exp on SWIFT
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$8,000","$7,000",Monthly,Executive,Lead Engineer - iOS
701,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an Android developer, responsible for development and maintenance of applications aimed at a range of android devices including mobile phones, tablet and computers. Your primary focus will be development ofAndroid applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5 to 7 year
Banking and Finance domain experience
Sholuld have good handon exp in Kotlin
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$6,500","$5,500",Monthly,Executive,Senior Consultant - Android
702,1,Information Technology,LUKE ALEXANDER PTE. LTD.,Permanent,Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Diploma/Degree in Computer Science or any related field
At least have 3 years working experience
Proven working experience in web programming
Top-notch programming skills and in-depth knowledge of modern HTML/CSS
Familiarity and fluency with the following programming languages: Cpanel, FileZilla, XAMPP, PHP, Wordpress, JavaScript, Adobe Dreamweaver, Adobe Photoshop, C++, MySQL
A solid understanding of how web applications work including security, session management, and best development practices
Adequate knowledge of relational database systems, Object Oriented Programming and web application development
Hands-on experience with network diagnostics, network analytics tools
Basic knowledge of Search Engine Optimization process
Aggressive problem diagnosis and creative problem solving skills
Strong organizational skills to juggle multiple tasks within the constraints of  timelines and budgets with business acumen
Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques","$6,000","$4,500",Monthly,Executive,Web Developer
703,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an Android developer, responsible for development and maintenance of applications aimed at a range of android devices including mobile phones, tablet and computers. Your primary focus will be development ofAndroid applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5 to 7 year
Banking and Finance domain experience
Sholuld have good handon exp in Kotlin
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$5,500","$4,500",Monthly,Senior Executive,Lead Engineer - Android
704,0,Information Technology,HCL SINGAPORE PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"We are looking for an Android developer, responsible for development and maintenance of applications aimed at a range of android devices including mobile phones, tablet and computers. Your primary focus will be development ofAndroid applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
3.5 to 7 year
Banking and Finance domain experience
Sholuld have good handon exp in Kotlin
  Non-Technical / Soft Skills
Good communication and interpersonal skills
Ability to support user queries with the right spirit and optimal resolution time
Ability to work with the team in need and contribute individually wherever required
Should be self sufficient to manage the customer expectations
Should have good attitude to work in teams when required
Good learning ability to understand the existing application and propose new ideas
Experience decomposing complex problems into component parts for effective problem solving
Proven ability to work with people from different cultures
Ability to operate not on basis of past experiences, but in the light of the approaches and developments that occur in the market. 
Experience working with external Vendors & outsourced projects","$5,500","$4,500",Monthly,Executive,Consultant - Android
705,0,"Customer Service, Manufacturing",HKM HR MANAGEMENT PTE. LTD.,"Permanent, Full Time",Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"        Knowledge of Basic Quality management system
        Min Diploma in Food / Science / Electrical / Chemical Process or experience in any of these field
        Computer Literate and able to use MS Office
Interested applicants, please apply with your updated CV (in Word format) reflecting your skills and experience that meets above requirements.  
Email to:  Thomas@hkmsvs.com and include:
*  Current salary package (please breakdown into basic, allowance, bonuses if applicable)
*  Expected Salary
*  Notice period required
*  Reason/s for leaving current/last position
*  Please attach copy of recent photo and qualification
All applications will be treated in strictest confidence and only short-listed candidates will be notified.
Thank you for your interest!
 
Prepared by: Tang Keng Yam
Reg No:  R1107487
EA Licence No:  03C5391",,,,Executive,Regional Office Co-ordinator / Quality Co-ordinator
706,0,Information Technology,CHEMORI INDUSTRIES PTE. LTD.,Permanent,Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Diploma/Degree in Computer Science / Information Technology or any related field
At least have 3 years working experience
Proven working experience in web programming
Top-notch programming skills and in-depth knowledge of modern HTML/CSS
Familiarity and fluency with the following programming languages: Cpanel, FileZilla, XAMPP, PHP, Wordpress, JavaScript, Adobe Dreamweaver, Adobe Photoshop, C++, MySQL
A solid understanding of how web applications work including security, session management, and best development practices
Adequate knowledge of relational database systems, Object Oriented Programming and web application development
Hands-on experience with network diagnostics, network analytics tools
Basic knowledge of Search Engine Optimization process
Aggressive problem diagnosis and creative problem solving skills
Strong organizational skills to juggle multiple tasks within the constraints of  timelines and budgets with business acumen
Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques","$6,000","$4,500",Monthly,Executive,Web Developer
707,,,,,,South,,,,,,,
708,0,Accounting / Auditing / Taxation,MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Closing on 01 Mar 2019,West,Posted 30 Jan 2019,"Job Requirements:-
Possess a recognised Diploma / Degree in Accountancy
Able to start work immediately and commit to work for next 3-6 months
(Contract is convertible to permanent)
Able to use UBS accounting system will be advantageous (but not a must)
Work location: Science Park
5 days’ work week (Mon to Fri 9.00 am to 6.00 pm)
Able to work overtime during closing (for a few days)
Salary: S$2500-2800 per month
We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg
for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you.
You may also call +6563362530 (Look for BingCheng) to find out more
Thank you very much.           
Agency License No. 12C6200
EA Registration No: R1437671","$2,800","$2,500",Monthly,Executive,"Accounts  Officer (3-6 months contract, Science Park, $2500-2800)"
709,1,Engineering,MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Closing on 01 Mar 2019,West,Posted 30 Jan 2019,"Requirements
Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline
Self-motivated, independent and able to contribute as a team player
Working Hour: 8am-8pm (12 hours day shift)
Able to work in cleanroom environment
Working Location: Pioneer (Company provides island-wide transport to and fro company)
  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg and attention to Bingcheng
for faster processing, alternatively, please visit
https://www.facebook.com/MachspeedHR for more jobs available, thank you.
Thank you very much.
Agency License No. 12C6200
EA Registration No: R1437671 
 ","$2,000","$1,800",Monthly,Junior Executive,"Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)"
710,12,Others,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Closing on 01 Mar 2019,South,Posted 30 Jan 2019,"• Diploma in Business, Accountancy or Biomedical Science
• At least 1 to 3 years of relevant working experience (preferably from the service / healthcare-related industry)
• Good communication and interpersonal skills
• Knowledge in office administration and Microsoft Office
• Proficiency in basic statistical tools will be an added bonus","$3,300","$2,000",Monthly,Junior Executive,"Executive Assistant, Group Chief Operations Office"
711,1,Others,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Closing on 01 Mar 2019,South,Posted 30 Jan 2019,"A bachelor’s degree, preferably in science. Major in Life Science would be advantageous.
At least 2 years of relevant experience in research management / administration or related industry experience.
Experience in managing research programmes, budgets and data analysis tools will be an advantage.
Good interpersonal skills and a team player.
Excellent communication, analytic and writing skills.","$4,300","$3,100",Monthly,Executive,"Executive / Senior Executive (Strategy & Grants – Core Facility), NUHS Research Office"
712,3,Repair and Maintenance,THE SUPREME HR ADVISORY PTE. LTD.,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Dylan Then Reg No: R1878687
The Supreme HR Advisory Pte Ltd EA No: 14C7279
 ","$2,400","$2,000",Monthly,Junior Executive,Aerospace technician [overhaul / modification]
713,6,Admin / Secretarial,THE SUPREME HR ADVISORY PTE. LTD.,Full Time,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Dylan Then Reg No: R1878687
The Supreme HR Advisory Pte Ltd EA No: 14C7279
 ","$2,500","$2,000",Monthly,Junior Executive,Sales coordinator [admin / filing / Inventory / PO / DO]
714,16,Admin / Secretarial,AAP CONSULTING PRIVATE LIMITED,"Permanent, Full Time",Closing on 01 Mar 2019,East,Posted 30 Jan 2019,"Others:
5 day work week
Located Central
Salary upto $3,500 + AWS + VB","$3,500","$3,000",Monthly,"Executive, Junior Executive","Team Assistant / Secretary (MNC / $3,500)"
715,3,Others,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Closing on 01 Mar 2019,South,Posted 30 Jan 2019,"A bachelor’s degree, preferably in science.
At least 2 years of relevant experience in research management / administration or related industry experience.
Experience in managing research programmes and budgets will be an advantage.
Preferably with experience with data analysis tools.
Able to work independently and acquire necessary knowledge to perform tasks effectively.
Good interpersonal skills and a team player.
Excellent communication, analytic and writing skills.","$4,300","$3,100",Monthly,Senior Executive,"Senior Executive, Research Office (Strategy & Grants), NUHS Research Office"
716,1,Sciences / Laboratory / R&D,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Closing on 01 Mar 2019,South,Posted 30 Jan 2019,"In this frame, we are looking for a highly motivated candidate holding (or about to hold) a PhD degree in Physics or related disciplines. The ideal candidate is expected to demonstrate:
Proven track record of excellence in experimental research and list of publications in international journals
Experience in using low-temperature facilities and other techniques to characterize superconductors
Experience in the following areas will be a bonus:
Experience in MA-TBG experimental research based on STM or transport studies
Experience in graphene experimental research
Experience in superconductors experimental research
Strong foundations of theoretical knowledge in graphene, quantum transport and superconductivity
The position is available for 1 year with possible extension to 2 years or more, salary depending on experience.

Application Procedure

The formal application should be submitted by e-mail to: Barobaros Özyilmaz (phyob@nus.edu.sg) and Mr Huang Junye (c2dhjun@nus.edu.sg)

Email submissions must include:
Cover letter
Curriculum vitae
The contact details of three potential references
Potential candidates will be contacted by email and invited for an interview.

Deadline

The call will remain open until suitable candidates are identified. Candidates may contact Prof Barobaros Özyilmaz (phyob@nus.edu.sg) and Mr Huang Junye (c2dhjun@nus.edu.sg) for informal inquiries regarding the application.","$7,900","$4,000",Monthly,Professional,"Research Fellow, Centre for Advanced 2D Materials"
717,0,Engineering,KERRY CONSULTING PTE. LTD.,Permanent,Closing on 01 Mar 2019,Central,Posted 30 Jan 2019,"Ideally, candidates will have:
8+ years in an engineering or plant operations role.
5+ years in a cost engineering function.
Experience in developing cost and schedule estimates for construction projects.
Experience with cost estimating software for construction projects.
Strong influencing skills, ability to work across the organization and multiple functions.
Certified Cost Professional, Certified Schedule Professional, Black Belt, Green belt, Lean or 6-Sigma certifications.
Ability to travel up to 40%.
Fluency in Mandarin preferred.
To apply, please submit your resume (in MS Words format) to Andreas Stott at as@kerryconsulting.com. Due to the anticipated overwhelming responses, we regret that only successfully shortlisted applicants will be contacted. ","$16,000","$10,000",Monthly,Manager,"Regional Cost Manager, APAC (Based in Shanghai)"
718,1,Information Technology,OPENSOURCE PTE. LTD.,Contract,Closing on 15 Feb 2019,Islandwide,Posted 30 Jan 2019,Must be CCNA and CCNP Certified,"$8,000","$6,500",Monthly,Middle Management,Network Consultant
