,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
597,0,Public / Civil Service,SKILLSFUTURE SINGAPORE AGENCY,Permanent,Closing on 28 Feb 2019,Permanent,Posted 08 Jan 2019,,,,,,"Assistant Director, Business Services (Integrated Business Services Division)"
598,24,Banking and Finance,ASIA PACIFIC BREWERIES (SINGAPORE) PTE LTD,Permanent,Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"5 - 10 years commercial & analytics experience, preferably in FMCG
Strong strategic analytical skills – ability to review complex, ambiguous/incomplete data, pulling out key insights
Intellectual curiosity and ability to search out facts without prior process/guidance
Passion for delivering result, take ownership and translating insights into concise practical plans for execution
Strong interpersonal/communication/influencing skills to win support and drive decision making at MT level
High level of cross functional cooperation: effectively partnering with communication, control, account & brand teams
Ability to visually present analysis, key insights, facts & figures in a compelling way; tailor content to audience
Commercial acumen: understanding customer landscape and how to get RM insights translated to shop floor
Experience of  commercial and financial systems and governance
Experience of Nielsen/IRI/EPOS data
Experience of panel data (Kantar/GfK)
Confident with big data; strong with excel and other data software
 ","$14,000","$9,000",Monthly,Senior Management,REVENUE MANAGER
599,31,Information Technology,INVESTMENT COMPANY OF THE PEOPLE'S REPUBLIC OF CHINA (SINGAPORE) PTE LTD,"Permanent, Full Time",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Must Have Skills
System Administration
Server/PC troubleshooting capability
Basic Networking Knowledge
Microsoft Products (Windows Server, AD, Exchange)
  Good to Have Skill
Basic scripting skills
AS400/Linux/Ubuntu","$6,000","$4,000",Monthly,"Professional, Executive",IT Executive
600,16,Information Technology,PURE STORAGE SINGAPORE PTE. LIMITED,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"What You Bring to the Team
Minimum five years of experience in customer-facing, technical support work to Japanese / Thai / Vietnamese /  Bahasa Indonesian speaking clients.
Subject Matter Expert in one or more technologies
Proven ability to resolve customer problems, and escalations utilizing appropriate internal and external resources
Proven technical troubleshooting skills in a complex multi-platform-system-vendor environment
Experience in supporting both hardware, and software products
Ability to triage issues, and escalate them to appropriate engineering groups as necessary
Advanced to expert knowledge of technologies such as operating systems (Solaris, LINUX, Windows, VMware), LANs & WANs, and storage area networks
Knowledge, and ability to troubleshoot Networking, Replication, Performance and Space issues
Demonstration of subject matter expertise in one or more of the following: NFS, S3, SMB, LDAP, IPv6","$12,000","$7,000",Monthly,Professional,Technical Support Engineer II
601,12,Others,SIMONE STUDIOS PTE. LTD.,Full Time,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Skills
Excellent oral, written and interpersonal communication skills;
Analytical, organized and good problem solvers with a quest for excellence;
  Other qualifications/personalities
A Diploma/degree with two to five years of related working experience.
Proficiency in word processing, presentation and spreadsheet software;
Ability to navigate and collaborate with different departments in an organization;
Hardworking and determined spirit within the organization.
  www.simonestudios.com
www.gigco.work
 ",,,,Executive,Business Operations Executive
602,4,Engineering,RF360 SINGAPORE PTE. LTD.,Permanent,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Minimum Certificate or Diploma in any Technical or Electrical discipline or related field with at least 1 year of relevant experience in the facilities technician role.
Certifications and/or speciality training in specific Electrical subjects or expertise is an advantage.
Hands-on experience in electrical servicing and maintenance of facilities & utilities equipment in manufacturing environment is preferable inclusive exposure in a cleanroom environment. 
Some knowledge of governmental regulatory guidelines on electrical, servicing, environmental, health & safety and some liaison exposure with government agencies e.g. BCA, NEA, PUB, MOM, SPF, SCDF, etc.
Able to work independently, work ownership, sense of urgency & responsibility.
Good working attitude, have initiative and proactive.
Conversant in English.
 Good interpersonal and communication skills.
Able to work independently as well as in a team environment with individuals of diverse backgrounds.
Ability to perform 12-hours Monthly Rotating shift.
Work Location: Kallang Way.","$2,700","$1,600",Monthly,"Fresh/entry level, Non-executive","Senior Technician, Facilities"
603,13,Information Technology,DEZIRE TECHNOLOGIES PTE. LTD.,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Required Working Experience
a.       At least two years of ABAP development experience
b.       At least one year of SAP BW experience.
c.       At least one year of SAP UI5 and SAP Fiori experience.","$7,000","$5,000",Monthly,Executive,SAP Developer
604,2,Sciences / Laboratory / R&D,A*STAR RESEARCH ENTITIES,"Contract, Full Time",Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"PhD in Computer Science/Engineering or other related fields
Preferably 2-3 years of experience
Experience in analyzing data of different variety would be an advantage
Programming Experience in Python, Matlab, R, C++, Java, etc
Able to work in a collaborative environment
Able to communicate well with colleagues and collaborators
Experience in database management and web-based development is a plus
Faster learner with ability to multi-task","$9,000","$4,500",Monthly,Non-executive,"IHPC - Scientist (Computing Science, Prognostics Modelling)"
605,4,"Consulting , Information Technology, Sales / Retail",AVANTUS TRAINING PRIVATE LIMITED,Full Time,Closing on 07 Feb 2019,"West, Central",Posted 08 Jan 2019,"  *   Minimum Diploma or recognised Tertiary Education
  *   2+ years sales experience preferably in IT related sales activities
  *   Computer literacy and presentation skills
  *   Analytical, motivated and positive personality","$3,000","$2,000",Monthly,"Fresh/entry level, Non-executive",Training Sales Executive
606,9,Admin / Secretarial,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"~ Analyse data for business insights identification.
~ Analyse production efficiencies.
~ Conduct interviews and make hiring decisions.
~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield.
~ Develop On-the-job training programme.
~ Develop workplace learning plan.
~ Evaluate organisations approach towards a lean enterprise.
~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans.
~ Evaluate workplace safety and health management system for compliance and improvement.
~ Improve operation planning through use of big data and advanced analytics modelling.
~ Integrate quality principles and methodology to enhance engineering performance.
~ Lead change management in the organisation.
~ Manage balance between production requirement and manpower resources.
~ Manage innovation practises in organisation.
~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks.
~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity.
~ Resolve workplace grievances and disputes.
~ Review manufacturing processes to reduce working capital and optimise inventory levels.","$7,000","$5,000",Monthly,Senior Management,Senior Manager
607,7,Admin / Secretarial,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"~ Analyse data for business insights identification.
~ Analyse production efficiencies.
~ Conduct interviews and make hiring decisions.
~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield.
~ Develop On-the-job training programme.
~ Develop workplace learning plan.
~ Evaluate organisations approach towards a lean enterprise.
~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans.
~ Evaluate workplace safety and health management system for compliance and improvement.
~ Improve operation planning through use of big data and advanced analytics modelling.
~ Integrate quality principles and methodology to enhance engineering performance.
~ Lead change management in the organisation.
~ Manage balance between production requirement and manpower resources.
~ Manage innovation practises in organisation.
~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks.
~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity.
~ Resolve workplace grievances and disputes.
~ Review manufacturing processes to reduce working capital and optimise inventory levels.","$7,000","$5,000",Monthly,Manager,Manager
608,13,"Admin / Secretarial, Banking and Finance, Customer Service, General Work, Legal",COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"GCE ""N"" level and above (No experience required)
Meticulous with an eye for detail
Highly responsible, able to multi-task and a fast worker
Simple Microsoft Office Skill (Word, Excel and PowerPoint)
Excellent interpersonal and communication skills
Able to work independently and under pressure
Benefits:
5 days work week
Allowances provided after probation","$3,000","$2,000",Monthly,"Fresh/entry level, Executive, Non-executive",Operations Executive
609,11,General Management,COMPANY UNDISCLOSED,Permanent,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Master or Degree in Computer Engineering or equivalent
At least 6 years of related engineering experience with at least 6 years of experience running a sizeable engineering and delivery team working in Agile.
Extended understanding of Cloud and Platform Delivery and Business Model and industrial issues. Practical experience of Lean start-up development is a plus.
Passion about technology innovations in business applications
Constantly desires to accomplish more and have amazing energy to lead change
User focused good team spirit and excellent communication skills. Passionate about helping others grow, possess good coaching skill and promote learning by allowing others to learn through failures.","$18,000","$12,000",Monthly,Senior Management,Head of DF
610,5,Architecture / Interior Design,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Essential Experience & Qualifications
Visualisation or Architectural qualifications or equivalent Technical Diploma from an accredited institute.
Proven post qualification experience in producing high quality architectural / interior still images and animations.
Experience in the use of SketchUp, 3D Max, Rhino, Lumion, Photoshop, AutoCAD and any other graphic or rendering software is essential.
Fully conversant in using and creating modelling from architectural plans, sketches and elevations, and knowledge of related visualisation and photorealistic rendering techniques.
Experience with animation, video and compositing would be beneficial.
    Essential Skills
Excellent verbal and written communication skills.
Excellent interpersonal skills with the ability to build and maintain strong collaborative internal and external working relationships and to work alongside clients to deliver innovative design solutions.
High professional integrity.
Ability to work collaboratively as part of a team and to respond proactively and when required.
Strong organisational skills and ability to manage multiple projects and deliver to tight deadlines.
Ability to be proactive, to use initiative and to work autonomously.
Good awareness of design trends and creative thinking.
Creative, with a high degree of flexibility.
Excellent attention to detail.
Problem-solving skills.
Ability to use relevant graphic design related software to a high level.","$5,000","$4,000",Monthly,Executive,Architectural 3d Visualiser
611,3,Information Technology,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Extend the business value extracted from the existing services
Securing network systems by establishing and enforcing policies, and defining and monitoring access
Reporting network operational status by gathering and prioritising information and managing projects
Undertaking data network fault investigations in local and wide area environments, using information from multiple sources
Remote troubleshooting and fault finding if issues occur
Create and maintain documentation of technical solutions
Updating job knowledge by participating in educational opportunities, reading professional publications, maintaining personal networks and participating in professional organisations
Preserve the business value of existing services
Remote support of on-site engineers and end users/customers during installation
Attend Victorian sites and interstate sites as required to troubleshoot LAN/WAN issues and replace faulty and/or install new network hardware
Communicating with customers via email and phone for initial requirement capture
Liaising with project management teams, level 3 engineers and service desk agents on a regular basis
Participate in the Out of Hours support roster
Comply to corporate OHS&E policies
Create new business value from transformative service identification and enablement
good experience in routing(eg, ospf, eigrp, bgp) & switching
Provided tier 2 and 3 supports to resolve complex technical problems.
Day to day responsibilities included supporting core routing, switching, and security for 2 DC's & supporting multiple sites
Monitored bandwidth and network activity by analyzing information provided by monitoring tools
Configured F5 load balancers, Cisco routers, switches, and firewalls
Evaluated network services and technology for current and future network developments
Configured and maintained VPN products for remote and L2L peers
Planned, coordinated, and executed multiple data center migrations by procuring hardware, designing and implementing network topology, and optimizing network performance
 ","$6,000","$5,000",Monthly,Non-executive,LEVEL 2 NETWORK ENGINEER
612,20,Marketing / Public Relations,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"REQUIREMENT
Education
University Degree
Work Experience
Minimum 5 years’ working experience in either a sales/marketing function, preferably in the cosmetics & skincare industry.
Characteristics:
Self starter and highly driven individual
Ability to identify and go after opportunities
Strong analytical skills
Strong communication skills
Proven track record of good leadership and management skills
Confident with strong presentation skills
Fast learner and ability to multi-task
Versatile and adaptable to changes
Self motivated and passionate about cosmetics and skincare business
Well groomed
Dual language (English, Mandarin) proficiency
Proficiency in MS Office namely Word, Excel and PowerPoint","$10,000","$5,000",Monthly,Manager,Marketing Manager
613,2,Information Technology,COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Diploma/Bachelor Degree in Computer Science/IT or equivalent
Minimum 4 years of related working experience
Candidate with CCNA, CCNP and/or MCSE certification is preferred
Experience with Linux OS is a bonus
Highly motivated, fast learner with a strong sense of commitment with good working attitude and initiative
A good team player who is also able to work independently
Excellent communication skills in both English and Mandarin Chinese (To liaise with Chinese speaking associates)
Interested candidates are invited to submit their resumes and expected salary.
We regret that only shortlisted candidates will be notified.","$5,800","$4,500",Monthly,Senior Executive,Senior Systems Engineer
614,4,Engineering,COMPANY UNDISCLOSED,Permanent,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Degree in any Engineering field or IT related field with at least 5 years of working experience
Knowledge or experience in semiconductor manufacturing process and automation is a plus
Knowledge of SQL, MS Access, database management, Qlikview, Java, Visual Basic is a plus
Strong quantitative, analytical and problem solving skills
Able to lead, motivated, driven and good communication skills
Must be a team player with a sense of responsibility and urgency
 ","$6,800","$4,500",Monthly,"Professional, Senior Executive",Senior / Industrial Engineer
615,4,"Consulting , Information Technology",COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Basic troubleshooting via UNIX/Shell console
Familiarity with DNS, Web Servers, SSL/TLS, Public Key Infrastructure (PKI), X.509 certificates, Email, Communication Protocols, malware, and web browsers, such as MS Internet Explorer, Chrome, Firefox and Safari
Basic TCP/IP networking knowledge
Familiarity with relational databases such as MySQL, Oracle or MS SQL Server
Previous experience supporting SaaS platforms a plus
Knowledge of Zendesk/JIRA a plus","$12,500","$11,500",Monthly,Senior Executive,Senior Technical Support Engineer
616,0,Customer Service,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"Candidates with experiences in customer service will be an advantage  
   Good communication and interpersonal skill 
  Proficiency in Microsoft Office such as Word, Excel and etc. 
   Punctuality is a MUST
   Bilingual","$2,000","$1,600",Monthly,Junior Executive,Customer Sales Executive
617,15,Human Resources,COMPANY UNDISCLOSED,Contract,Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"Preferably 2 years of HR Generalist experience particularly in employee services support, benefits/C&B administration and HR statistical reporting.
Strong communication and interpersonal skills and able to engage stakeholders at different levels
Meticulous with strong organization ability
Degree/Diploma in Human Resource Management or related discipline
Entry-level candidates are welcome to apply",,,,"Fresh/entry level, Non-executive",HR Generalist
618,1,Logistics / Supply Chain,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"  •           Candidates with experiences in logistic will be an advantage 
•           Candidates who have formal qualifications on food hygiene and management of quality safety have added advantages.
•           Good communication and interpersonal skill 
•           Proficiency in Microsoft Office such as Word, Excel and etc. 
•           Punctuality is a MUST
•           Bilingual","$2,000","$1,800",Monthly,Junior Executive,Inventory Controller
619,1,Marketing / Public Relations,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Aid communication and engagement
Aid effective work teams
 Aid marketing campaigns
Do market research
Manage online information
Monitor social media
 ","$2,800","$2,000",Monthly,Executive,Marketing Executive
620,7,"Accounting / Auditing / Taxation, Admin / Secretarial",COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Advanced Diploma/Bachelor’s Degree in Business Studies/Accounting/Administration or equivalent.
Minimum 3 years of experience in accounting and administration.
Proficient in SAP and Microsoft Office especially in Excel and Word.
Excellent written and spoken English.
Bilingual in English and Mandarin (to liaise with Mandarin speaking associates).
Able to multi-task, responsible, self-motivated, meticulous, good communication and interpersonal skills, positive working attitude, and a good team player.
  Please include the following information in your resume:
-              Personal particulars
-              Education background
-              Work experience and reason of leaving for each job
-              Current and expected salary
-              Notice period
  We regret that only shortlisted applicants will be notified.","$4,000","$2,000",Monthly,Junior Executive,Account cum Admin Executive
621,13,Environment / Health,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"PWS Requirement – Spec Item 2.7.1.3
The SSHO must meet the requirements of EM 385-1-1 Section 1 and ensure that the requirements of 29 CFR 1926.16 are met for the project. Provide a Safety oversight team that includes a minimum of one Competent Person at each project site to function as the Site Safety and Health Officer (SSHO). The SSHO or an equally-qualified Designated Representative/alternate shall be on-site at all times when work is being performed to implement and administer the contractor’s safety program and government-accepted Accident Prevention Plan.
The SSHO’s training, experience, and qualifications shall be as required by EM 385-1-1 paragraph 01.A.17, entitled SITE SAFETY AND HEALTH OFFICER (SSHO), and all associated sub-paragraphs. The SSHO shall have completed five years satisfactory experience in preparing and enforcing safety programs on contracts of similar size and complexity in the past or three years of experience if he/she possesses a Certified Safety Professional (CSP) or safety and health degree.
The SSHO shall have completed the OSHA 30-hour construction safety class or equivalent and maintain competency through 24 hours of formal safety and health related coursework every four years. The SSHO may be the same person as the project manager but shall have fulfilled the pre-requisite qualification and experience.
 ","$3,500","$2,500",Monthly,Executive,Site Safety and Health Officer
622,13,"Admin / Secretarial, Others, Purchasing / Merchandising",COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"Min. 'O' Level
COMPUTER-LITERATE
QUICK LEARNER - ABLE TO BE FAMILIARIZE WITH OUR IN-HOUSE COMPANY ACCOUNTING SOFTWARE.


Email Resume: resume@cm.com.sg
 ","$2,000","$1,800",Monthly,"Fresh/entry level, Non-executive",OFFICE ADMIN ASSISTANT
623,3,Marketing / Public Relations,COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"Diploma or Degree in Marketing, Digital Business, Art & Creativity
At least 2 years of relevant experience
Good photography skills
Pleasant personality with good interpersonal skills
Good public relations and communication skills",,,,Executive,Marketing Executive
624,23,Others,COMPANY UNDISCLOSED,Full Time,Closing on 06 Feb 2019,Central,Posted 08 Jan 2019,"Bachelor's degree in International Business, Finance, Trade, or Economics.
Solid knowledge of Korean Business Contract Law.
Fluent English, Chinese and Korean (Optional) Language and understanding of Korean culture.
Understanding of Oil Trading.","$3,600","$2,900",Monthly,Executive,Junior Trader cum Operator
625,38,"Accounting / Auditing / Taxation, Admin / Secretarial",COMPANY UNDISCLOSED,"Part Time, Full Time, Flexi work",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Mature, Meticulous and Independent individual
A team player and good working attitude
Timeline conscious","$1,700","$1,000",Monthly,"Fresh/entry level, Non-executive",Admin Assistant
626,25,Manufacturing,COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"1. Minimum 1 year of relevant working experience in the Regulatory Affairs field.

2. Diploma/Degree in any discipline, Chemical knowledge is an advantage.

3. Knowledge of ISO 13485 and field trial process and development is an added advantage.
4. Able to communicate and sustain good relationship in dealing with working counterparts at all levels.
5. Able to work both as an independent individual contributor and a strong team player.
 ","$4,500","$3,300",Monthly,Professional,Regulatory Affairs Specialist
627,19,Admin / Secretarial,COMPANY UNDISCLOSED,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,Team player and good interpersonal skills,,,,"Fresh/entry level, Non-executive, Junior Executive",Admin assistant
628,2,Sciences / Laboratory / R&D,A*STAR RESEARCH ENTITIES,"Contract, Full Time",Closing on 06 Feb 2019,South,Posted 07 Jan 2019,"Bachelors or Post Graduation or equivalent experience in mathematics, statistics, computer science, health sciences or related field
Fluent English (oral and written)
Strong leadership, collaboration and organizational skills with proven ability to successfully manage studies to meet deadlines
Must be able to anticipate challenges and risks, and demonstrate clear, practical solutions
Ability to work under pressure through effective and innovative leadership
Excellent interpersonal skills and proven ability to operate effectively. Ability to influence and communicate across teams and external stakeholders
Excellent organizational planning and project management skills in order to maximize resource efficiency
Proven associate development skills, able to transfer knowledge and train others
Ability to build effective teams that deliver towards the goals of the organization
Broad experience (at least 12+ years) in clinical development, preferably with at least 6 years recent experience in Clinical Data Management and/or Clinical Data base management
At least 7 years of line management experience in Clinical Data Management and/or Clinical Data base management
  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice.
We regret that only shortlisted candidates will be notified.","$12,000","$6,000",Monthly,Non-executive,SICS - Head (Data Management)
629,2,Information Technology,FIXED & MOBILE PTE. LTD.,Permanent,Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"Essential Experience
More than 3 years of experience in data engineering
Advanced knowledge of real-time data streams, ETL processes and how to clean, structure and manage sensitive data effectively
Strong development skills in some of the following languages: R, Python, Hive, Pig, Mahout, Java, ...
Working knowledge of big data concepts like Hadoop, Spark, MapReduce, and HDFS
Deep understanding of both SQL and NoSQL data stores
Familiar with data tools and services in Azure, AWS, and/or GCP eco-system is preferred
Familiar with data management and visualization tools such as Tableau
Knowledge of Amazon AWS services and their applications (RDS, Redshift, S3, EC2, ...)
Knowledge in RESTful API development
Knowledge in CI tools like Jenkins
Knowledge in QA processes and automation
Coursework in machine learning, data science, data mining, big data, and/or statistical inference is a plus
Comfortable with GIT version control
Excellent written and verbal communication skills in English
A DevOps attitude - you build it, run it & maintain it
The ability to execute independently
Enjoy learning and adopting new technologies to push the team forward
Thrilled to find creative solutions for the challenges you face
Finally, wanting to have responsibilities that make a significant contribution and impact on the company","$7,000","$4,000",Monthly,Non-executive,Data Engineer
630,3,"Engineering, Information Technology",HOOQ DIGITAL PTE. LTD.,Permanent,Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"Desired Skills and Experience
Minimum 3 years of solid development experience within a data warehouse/information management team with strong understanding of programming languages like Java, Python, JavaScript and SQL.
Hands on experience in full-stack development, design and architecture. Experience in creating a REST API that can handle a production load (code + deploy).
Familiarity with AWS (DynamoDB, Redshift, S3, EC2, RDS, Lambda) (Will be an advantage but not mandatory)
Minimum 3 years development experience with ETL/ELT tools (preferably Pentaho DI, Informatica, Datastage or Talend)
Proven experience with Data Warehousing and Big Data technologies
Working knowledge of big Data Technologies like Hadoop, Hive, Spark and streaming/messaging services like Kafka,Spark streaming.
Solid understanding of some BI tools such as Cognos, QlikView or Tableau.
Comfortable working in dynamic fast paced environment with competing priorities. Self-starter and willing and able to learn on your own
Work well within a team environment and willing to accommodate task and duties that maybe outside of your JD for limited time periods",,,,Manager,Data Engineer
631,0,Public / Civil Service,MINISTRY OF HOME AFFAIRS,Full Time,Closing on 07 Feb 2019,Full Time,Posted 07 Jan 2019,,,,,,"Senior Manager (Network and Data Infra), EOID"
632,0,Public / Civil Service,MINISTRY OF HOME AFFAIRS,Full Time,Closing on 07 Feb 2019,Full Time,Posted 07 Jan 2019,,,,,,"Senior Assistant Director (Network and Data Infra), EOID"
633,6,Admin / Secretarial,NATIONAL HEART CENTRE OF SINGAPORE PTE LTD,Contract,Closing on 06 Feb 2019,South,Posted 07 Jan 2019," Diploma in Nursing or its equivalent. For senior post, candidate must have at least 5 years’ relevant experience
Proficiency in Microsoft Office applications would be an advantage
Good interpersonal and problem-solving skills
Resourceful, meticulous, willingness to learn and remains updated with new terminologies and  domain knowledge",,,,Junior Executive,Clinical Data Co-ordinator
634,13,Information Technology,GOOGLE ASIA PACIFIC PTE. LTD.,Internship,Closing on 06 Feb 2019,South,Posted 07 Jan 2019,"Minimum qualifications:
- Currently enrolled in a BA/BS degree or Higher Education diploma in Mechanical Engineering, Electrical Engineering, Information Systems, Information Technology, Information Engineering, or similar technical area of study.
- Experience with installing a Network or Linux system and familiarity with the basic concepts of both.
- Authorization to work in Singapore.
Preferred qualifications:
- Classroom experience or a practical understanding of Linux and Networking, including installation, systems administration and troubleshooting.
- Knowledge and experience with hardware architecture, maintenance and repair.
- Knowledge of networking, including topology and protocol concepts.
- Demonstrated ability to learn new technical skills and domains.
- Ability to work as a team member, and to collaborate with others to help resolve challenges.
- Excellent oral and written communication skills in English.","$4,000","$2,100",Monthly,Fresh/entry level,"Data Center Technician Internship, Summer 2019 - Singapore"
635,9,Information Technology,BACKOFFICE ASSOCIATES ASIA PTE. LTD.,Full Time,Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"Candidate should possess good soft skills as mentioned below:
Should possess excellent problem solving and is able to work effectively in a less structured environment and manage time.
Excellent verbal and written communication skills
Work closely with onsite and offshore team members
Willing to travel to the customers locations on need basis outside of Singapore
Qualification:
Computer Science, Engineering or relevant field; graduate degree in Data Science or another quantitative field is preferred","$9,000","$7,000",Monthly,Professional,Data Science Consultant
636,7,Information Technology,BACKOFFICE ASSOCIATES ASIA PTE. LTD.,Full Time,Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"Candidate should possess good soft skills as mentioned below:
Should possess excellent problem solving and is able to work effectively in a less structured environment and manage time.
Excellent verbal and written communication skills
Work closely with onsite and offshore team members
Willing to travel to the customers locations on need basis outside of Singapore
Qualification:
Computer Science, Engineering or relevant field; graduate degree in Data Science or another quantitative field is preferred","$8,000","$6,000",Monthly,Professional,Data Science Consultant
637,2,Information Technology,HAYS SPECIALIST RECRUITMENT PTE. LTD.,"Temporary, Contract, Full Time",Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"The successful applicant will have a minimum of 5 years of working experience with 3 years in a data domain.
Specific platform experience is not required, but experience in CRM2013 and MS Dynamics 365 platforms as well as Cloud platform will be advantageous. 
You should be able to understand source and target platforms and how to build the mapping logic required in order to execute the migration effectively.
Sound knowledge in CRM process, SQL Server database and CRM data schema is required. ","$7,000","$5,000",Monthly,Executive,Data Migration Specialist - 7 Month Contract
638,11,Information Technology,FIXED & MOBILE PTE. LTD.,Permanent,Closing on 06 Feb 2019,Central,Posted 07 Jan 2019,"Desired Skills
Outstanding degree in engineering, information systems, economics or a quantitative field
Naturally curious, solution oriented and thrives on quantitative analysis
Hands-on technical expertise & a broad business-oriented understanding
1-2 years of experience in data mining
Strong grasp of statistics and aptitude for number crunching and data modeling
The ability to apply machine learning techniques in a business context
An understanding of experimental designs, A/B testing and result interpretation
Good SQL knowledge and fluency in R or Python are necessary
Excellent data visualization skills
Experience with Tableau or other BI platforms is a plus
Willingness to continuously learn new tools, models and techniques","$6,000","$3,000",Monthly,Non-executive,Junior Data Scientist
639,7,"Engineering, Information Technology",REDMART LIMITED,"Permanent, Full Time",Closing on 06 Feb 2019,West,Posted 07 Jan 2019,"Qualifications:
Deep expertise in search, preferably in e-commerce. Excellent knowledge on improving search incrementally as well as making step-changes such as applying NLP, text mining, etc.
Proven track record building robust search systems and achieving strong results
Expertise in personalization and recommender systems
Able to guide a team of engineers to identify and break down necessary architecture and services to support search and personalization services
Able to guide and work well with a team of engineers to implement Machine Learning algorithms and models, as well as implementing necessary software
Solid understanding of search metrics and implementing tracking to measure performance
Solid understanding of search engines and utilizing features effectively. Familiarity with ElasticSearch is a plus
Hands-on experience developing and implementing Machine Learning algorithms and models. Background in Machine Learning,Statistics & Information Retrieval
Design, implement, test robust technical solutions that our high traffic site/apps can rely on
Write clean code that’s testable, maintainable, solves the right problem and does it well. Code you can be proud of.
Phd, Masters, or equivalent experience in a quantitative field (computer science, physics, mathematics, bioinformatics, etc.) a plus, but by no means a must
Experience programming in functional languages (Scala,Golang,Haskell, Clojure etc.) a plus but not a must
Knowledge of scripting languages like  Python/R, familiarity with web frameworks a plus
Experience with Java and/or Scala and microservices is a plus
Understanding of A/B testing
    Desired Skills:
Able to be a key influencer in the team’s strategy and contribute significantly to team planning, showing good judgement making technical trade-offs between the team’s short term and long term business needs, and the needs of the company as a whole
Strong team player: Superb communication skills, thrives in a collaborative environment and be committed to the success of the team as a whole.
Critical thinking: ability to track down complex data and engineering issues, evaluate different algorithmic approaches, and analyze data to solve problems
Creativity: you can conceive of new data driven products, features, and technologies
Results: you prioritize, focusing on ideas and features that will have significant, measurable impact
Planning & estimation: ability to set and meet your own project objectives & milestones
Communicate results and progress internally and externally in meetings, presentations, and tech talks
Passion for technology. Our developers are always evaluating new tools and technologies that can make us better. What has attracted your interest lately?","$11,000","$7,000",Monthly,Professional,Data Scientist
