,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
754,2,Information Technology,COMPANY UNDISCLOSED,Contract,Closing on 23 Feb 2019,West,Posted 24 Jan 2019,"  Degree / Diploma in any discipline, preferably IT.
At least 5 years of HRIS experience, preferably in a shift manufacturing MNC environment. 
Excellent command of written and spoken English.
Good communication and organization skills.
Able to work independently and multi-task in a fast-paced environment.
Flexible and able to change tasks at moments’ notice.
Well-organized, self-motivated, prompt, reliable and resourceful.
Proficient in MS Excel, MS Projects, SAP, Workday, Prosoft and Cognos.
6 months agency contract.","$7,000","$5,000",Monthly,Senior Executive,HRIS Consultant (6 months contract)
755,0,Information Technology,COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,Islandwide,Posted 24 Jan 2019,"Must have Bachelor’s degree from an accredited university, preferably in Business Intelligence / Information Systems or another related field
1 - 3 years’ IBM experience in the following areas:
IBM Cognos (Cognos 11 preferred)
Cognos BI and Framework Manager
Cognos dynamic cubes
Equivalent enterprise reporting software (Business Objects, Tableau, Crystal Reports, Oracle BI or Microsoft BI)
Experience in Enterprise Data Analytics Warehouse environment supporting business and data analysis
Strong SQL skills (ANSI)
Should have certifications in Cognos 
IBM Certified Developer for Cognos TM1 
Certified Designer for Cognos 10 BI Reports.
Experience 3 to  5 years with relevant experience
Must be able to adapt to changing priorities, produce accurate work, and meet deadlines
Function in a setting with a wide variety of duties in a busy environment
Strong data analysis and problem solving skills. Ability to clearly explain findings and offer solutions both verbally and in writing
Dedication to detail with proven organizational skills
Establish and maintain effective working relationships with co-workers, supervisors, and customers
General Insurance business domain preferred.","$7,000","$5,500",Monthly,Professional,Software Engineer
756,1,"Engineering, Manufacturing",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,Central,Posted 24 Jan 2019,"Qualifications and Experience
Excellent verbal and written communication skills. The ability to communicate clearly and concisely both verbally and in writing is critical in this role.
Good organization skills and ability to multitask and coordinate between multiple issue at any given time.
Ability to work effectively in cross-functional teams and handle pressure situations in a professional manner
Excellent problem-solving and analytical skills with strong attention to details.
Familiarity with NexTest /Teradyne bench analytical tools, scripting in linux console will be an added advantage.
    Candidates with 2-3 years of experience in the semiconductor industry as Product or QA engineer are preferred. Relevant experienced candidates will be considered for the Senior Role.

Education
A Bachelor or Masters Degree in Electrical Engineering or similar field of study.","$6,000","$3,000",Monthly,Non-executive,GQ - NVMQRA SENIOR / ENGINEER (RMA)
757,2,"Engineering, Manufacturing",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,North,Posted 24 Jan 2019,"Education and experience:
Minimum of Bachelor’s degree required
Minimum of 5 years’ experience developing and implementing D&I and/or change efforts
Fluency in D&I concepts, frameworks and approaches
Global D&I experience not required, but preferred","$5,000","$3,400",Monthly,Manager,Manager of Diversity and Inclusion
758,3,"Information Technology, Sales / Retail",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,South,Posted 24 Jan 2019,"1+ years of experience is sales or customer success, preferably in enterprise SaaS
Commitment to pursue a career in sales
Demonstrated familiarity with enterprise SaaS
Consistent track record of overachieving
Empathic listener and persuasive communicator
Must have excellent command of written and spoken English.
Competitive, resilient and highly motivated
A great attitude and love for team work
A passion for data and its usefulness to support decisions that drive measurable performance.
Positive, self-starting and results oriented.
Team player and performs in fast-paced environment.
Bachelor’s degree required
Experience in the corporate communication / event technology / consultancy agencies would be a bonus.","$5,000","$2,500",Monthly,Executive,Sales Development Representative
759,0,Information Technology,COMPANY UNDISCLOSED,Contract,Closing on 23 Feb 2019,Islandwide,Posted 24 Jan 2019,"Job Requirements:
The Salesforce Developer will work alongside their fellow Salesforce team to understand and proactively monitor all aspects of the configuration. Where applicable and necessary, she/he will collaborate with internal/external Salesforce Architects/ Integrators solutions and/or other internal data/technical associates when the complexity of identified solutions warrants it.
  The successful candidate will work with key stakeholders to execute configuration & development changes derived from specific RCI initiatives or resulting from Salesforce platform releases/upgrades.
  Qualifications:
Education: Graduate (Technology is preferred) with relevant work experience.
Technical Requirements: Preferred Salesforce Administration and Developer Certification
Knowledge and Skills:
Minimum 6 months experience in Salesforce Administration with Force.com (Apex classes, triggers and Visual force) implementation experience
Lightning components development experience is preferred
Communities experience and Marketing Cloud knowledge is added advantage
Deep understanding of Salesforce.com technical requirements, system configuration, user requirements and all related policies and procedures
Experience working with workflows and triggers to automate tasks
Experience in writing Apex Classes, triggers and Visualforce pages
Ability to work/meet deadlines
Excellent verbal and written skills
  If you are keen to take your career onto the next level, please click apply!
EA: 94C3609 / R1765589  ","$9,000","$7,000",Monthly,"Manager, Professional, Executive, Senior Executive",Salesforce Developer
760,1,Information Technology,COMPANY UNDISCLOSED,Contract,Closing on 23 Feb 2019,Islandwide,Posted 24 Jan 2019,"Job Requirements:
The Salesforce Developer will work alongside their fellow Salesforce team to understand and proactively monitor all aspects of the configuration. Where applicable and necessary, she/he will collaborate with internal/external Salesforce Architects/ Integrators solutions and/or other internal data/technical associates when the complexity of identified solutions warrants it.
  The successful candidate will work with key stakeholders to execute configuration & development changes derived from specific RCI initiatives or resulting from Salesforce platform releases/upgrades.
  Qualifications:
Education: Graduate (Technology is preferred) with relevant work experience.
Technical Requirements: Preferred Salesforce Administration and Developer Certification
Knowledge and Skills:
Minimum 6 months experience in Salesforce Administration with Force.com (Apex classes, triggers and Visual force) implementation experience
Lightning components development experience is preferred
Communities experience and Marketing Cloud knowledge is added advantage
Deep understanding of Salesforce.com technical requirements, system configuration, user requirements and all related policies and procedures
Experience working with workflows and triggers to automate tasks
Experience in writing Apex Classes, triggers and Visualforce pages
Ability to work/meet deadlines
Excellent verbal and written skills
  If you are keen to take your career onto the next level, please click apply!
EA: 94C3609 / R1765589  ","$8,000","$5,500",Monthly,"Professional, Executive, Junior Executive, Senior Executive",Salesforce Developer
761,0,Information Technology,COMPANY UNDISCLOSED,"Contract, Full Time",Closing on 23 Feb 2019,Islandwide,Posted 24 Jan 2019,Must have completed Bachelor's Degree,"$7,500","$5,500",Monthly,Executive,Software Consultant
762,7,Engineering,COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,West,Posted 24 Jan 2019," Requirements:
Bachelor’s degree in Mechanical Engineering or Chemical Engineering.
Minimum five years in the field of piping engineering involving piping material specification and requisition preparation or detailed design
In Oil & Gas, Petrochemical, Petrochemical, chemical and industrial plants and consistent career experience in the engineering department
       Skill Requirements:
Ability to use computer equipment and peripherals to carry out routine computing tasks.
Basic Knowledge of AutoCAD/Cad Pipe and Micro station 2D CAD.
Basic knowledge of 3D Modeling thru PDS/SP3D or related software.
Ability to apply mathematical concepts in piping calculations such as exponents, logarithms, trigonometric functions, quadratic equations and other applicable formulas.
Ability to respond to common inquiries or complaints from clients and ability to write effective minutes of meeting and other related business communications.
Strong leadership qualities and analytical and reasoning abilities.
Ability to read, analyze, and interpret common technical information, contracts reports and instructions.","$5,000","$3,000",Monthly,Junior Executive,Piping Engineer
763,18,Admin / Secretarial,COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,Central,Posted 24 Jan 2019,"O Level/Nitec/Diploma in any discipline
Good with numbers and meticulous
Proficiency in Microsoft Office application
Independent yet a team player","$2,100","$1,800",Monthly,Fresh/entry level,Administrative Assistant
764,28,"Admin / Secretarial, Human Resources",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,South,Posted 24 Jan 2019,"GCE O' Levels
Good computer skills, including Word and Excel.
Effective oral and written communication skills.
General knowledge of various employment laws and practices.
Some experience in administration, secretarial support would be an advantage.","$2,500","$1,800",Monthly,Executive,Human Resource & Administrative Assistant
765,26,Banking and Finance,COMPANY UNDISCLOSED,"Contract, Full Time",Closing on 23 Feb 2019,East,Posted 24 Jan 2019,"2-4 years in a compliance, consulting, strategy, or project management function or chief-of-staff function
Min 10 years of experience in Project management within financial/banking industry
Bachelor or equivalent degree in engineering preferable
Strong analytical and conceptual skills as well as attention to detail
Track record in successful delivery / support of projects, with demonstrated ability to work under pressure
Good organizational skills with ability to operate in a dynamic, often-changing environment with a solutions-oriented attitude
Excellent and highly pragmatic business analysis, problem solving and analytical capabilities allow you to challenge the status quo and to be creative
Ability to write clear, concise business communications for senior management audiences
Proven stakeholder management skills with client-oriented approach and the proven ability to operate at senior levels","$16,000","$12,000",Monthly,Professional,Project Manager
766,7,Accounting / Auditing / Taxation,COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,West,Posted 24 Jan 2019,"•            Degree in Accountancy/ACCA equivalent.
•            7 years accounting/or audit experience.
•            Knowledge with MYOB, Microsoft Excel and Microsoft Word
•            Familiar with Oil and Gas / Marine / Construction industries is a plus
•            Team player and willing to learn
•            Pleasant and good attitude","$3,500","$3,000",Monthly,Senior Executive,Accounts Executive
767,9,Engineering,COMPANY UNDISCLOSED,Contract,Closing on 23 Feb 2019,Central,Posted 24 Jan 2019,"Degree in Electrical & Electronics or Instrumentation/Control System Engineering
Minimum 8 years' experience in engineering and design for instrumentation or control systems
Proficient in SPI/Intools based execution
Conversant with industry norms for field instruments material selection, certification, sizing and testing requirements",,,,Non-executive,Instrument Engineer
768,1,"Engineering, Manufacturing",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,Central,Posted 24 Jan 2019,"Skills and Experience
Rigorous use of statistical and analytical tools to help collect and resolve complex reliability and quality problems will be a fundamental aspect of this position.
General knowledge of fab processing and device physics are required to be successful in this position.
Ability to communicate clearly and concisely both verbally and in writing is critical in this role.
Required to multitask and coordinate between multiple issues at any given time.
Candidates with at least 2 years of experience in the semiconductor industry as QA or Product engineer are preferred.
Fresh graduates are welcome to apply
  Education
A Bachelor or Masters Degree in Electrical Engineering or similar field of study","$10,000","$5,000",Monthly,Non-executive,NVM QRA ENGINEER
769,3,"Engineering, Manufacturing",COMPANY UNDISCLOSED,Full Time,Closing on 23 Feb 2019,Central,Posted 24 Jan 2019,"Job Requirement:
Bachelor's or Master's Degree in Electrical/Electronics Engineering
A team player with good communication, analytical and problem solving skills and a strong drive to excel
Highly motivated individuals
Knowledge on wafer fabrication process with minimum 1 years' of Fab working experience is an added advantage","$8,000","$4,000",Monthly,Non-executive,"NVE - SENIOR / ENGINEER, PRODUCT YIELD ENHANCEMENT"
770,2,Admin / Secretarial,COMPANY UNDISCLOSED,Part Time,Closing on 23 Feb 2019,West,Posted 24 Jan 2019,"Experienced in accounting and administrative duties will be advantageous
Able to speak English and Mandarin
Able to start work immediately or within short notice ","$1,200","$1,000",Monthly,Non-executive,Administrative Accounts Assistant
771,7,Human Resources,COMPANY UNDISCLOSED,Permanent,Closing on 22 Feb 2019,Central,Posted 24 Jan 2019,"Job Requirements:
Minimum 5 years of full lifecycle recruiting experience.
You believe in the power of communication and focus on building relationships long term.
A passion for an amazing and seamless interview experience for both candidates and hiring teams.
Attention to detail.
Ability to multi-task and establish priorities.
Ability to maintain organization in a dynamic environment.
Life at Deliveroo
We are a growing team, with very large impact, seeking to answer some of the most interesting questions out there. We move fast, we’re always looking for new ideas and we’re very transparent about the decisions we make and why we make them.
There are so many questions we need to answer and plenty more we haven’t even encountered. How do data and technology help restaurants to grow as consumer habits change? How can we predict what someone wants to order for dinner long before the idea has even crossed their mind? At Deliveroo these are just some of the tough problems we are solving - and there is no challenge that cannot be yours. No solution is owned by a particular team, which means the scope for growth and personal impact is enormous.
Benefits & Diversity
At Deliveroo we know that people are the heart of the business and we prioritise their welfare.
In 2018 we announced our decision to give every employee equity in the company. We did this because we wanted all of our employees, regardless of location, level or role to be owners and because we believe that this is the right thing to do. We believe this helps build a culture where everyone is committed and able to share in the company’s success.
We believe a great workplace is one that represents the world we live in and how beautifully diverse it can be. That means we have no judgement when it comes to any one of the things that make you who you are. All you need is a passion for (most) food and a desire to be part of one of the fastest growing start-up's around.


   ","$8,000","$6,000",Monthly,Senior Executive,"Senior Recruiter, APAC"
772,3,Information Technology,COMPANY UNDISCLOSED,Contract,Closing on 22 Feb 2019,East,Posted 24 Jan 2019,"SAP Experience in FICO modules (GL, AP, AR, AA)","$6,500","$4,500",Monthly,Executive,SAP FICO CONSULTANT
773,17,Consulting,MASTERCARD ASIA/PACIFIC PTE. LTD.,Permanent,Closing on 22 Feb 2019,East,Posted 23 Jan 2019,"All About You

• Proven record of delivering complex enterprise-wide large scale projects
• Exceptional interpersonal skills with proven experience in relationship building and partnering. Must work well in both team and individual settings and must be able to work with a geographically dispersed team
• Experience in data product development
• Ability to create strategies and plans that define how data can be utilized to support an organization's overall business strategy, and how that data is organized, and governed inside an organization
• Strong analytic capabilities, and written and oral communication skills. Attention to detail is a must
• Strong project management skills and a demonstrated ability to understand complex information product constructs
• Familiarity with industry best practices for collection and use of data
• Motivated self-starter with ability to excel at multi-tasking in a fast paced environment
• Payments industry experience preferred or experience with equally complex systems","$30,000","$18,000",Monthly,Middle Management,"VP, Data Strategy, Global Data Programs"
774,4,Information Technology,HELIUS TECHNOLOGIES PTE. LTD.,Permanent,Closing on 22 Feb 2019,East,Posted 23 Jan 2019,"IDesired Skills, Knowledge and Experience
Minimum 1 year of Data Centre operations experience preferable in a team.
Experience working in a high-pressured environment with 24x7 on-call responsibilities
Strong understanding of incident, problem and change management procedures based on ITIL best practices
Experienced in supporting Data Centre vendors, out-sourcing vendors.
DCIM knowledge and usage (CA DCIM preferred)
Ability to multi-task and proficient in Microsoft Office applications; Excel & PowerPoint
Good written and verbal communication skills
Highly motivated and self-driven
An analytical and inquiring mind to derive innovative solutions.
Ability to work independently and in a team
Must have experience working in data centre operations in financial institutions.
  Certification
Minimum diploma holder in computer science or Engineering
Certified Data Centre Facilities Operation manager or  Equivalent
Qualifications in ITIL Foundation level at a minimum
 ","$4,000","$3,500",Monthly,Non-executive,Data Centre Engineer
775,5,Information Technology,SENSORFLOW PTE. LTD.,Permanent,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"Preferred Qualifications
Around 2-4 years of Data Science industry experience
A great value for humility and a strong sense of ownership
Excellent understanding of machine learning techniques and algorithms like regression, classification, clustering, neural networks, etc.
Experience with common data science toolkits, such as R, Scikit-Learn, XGBoost, TensorFlow, etc.
Experience working with distributed analytics engine like Apache Spark
Good understanding of Statistics
Ability to whiteboard a theory as well as roll up your sleeves and get coding
Passion for learning new things and solving challenging problems
Familiarity with SQL, relational and non-relational databases. Experience with Amazon Redshift is a plus.
Proficiency in Python, and preferably in one other language like Java, JavaScript, etc.
Ability to work independently and in cross-functional teams as needed to solve problems
Kaggle experience / relevant open source contribution a huge plus","$8,000","$5,000",Monthly,Professional,Data Scientist
776,9,Banking and Finance,CISCO SYSTEMS (USA) PTE. LTD.,Full Time,Closing on 22 Feb 2019,South,Posted 23 Jan 2019,"Who You Are
• Thrive in a multi-tasking, rapid prototyping, and agile development environment
Our minimum requirements for this role: 
• BS in math, statistics, data science, computer science, engineering, or economics
• Minimum 8-10 years related analytics/data science experience
• 2+ years experience in a data scientist role doing machine learning, predictive models, artificial intelligence, deep learning, preferably with some of that at a B2B company
• Experience with data warehousing and data Integration  tools
• Experience with Teradata, Hadoop, Hive, Spark, SAP HANA
• Advanced or expert level in SQL, R, Python
• Experience with visualization tools, e.g. Tableau or Qlik
• Strong communication skills
• Ability to draw conclusions from data and recommend actions","$80,000","$57,000",Annually,"Fresh/entry level, Junior Executive",Data Scientist
777,5,Others,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Closing on 22 Feb 2019,South,Posted 23 Jan 2019,"A good degree from recognized university with 1-2 years of relevant experience (healthcare experience will be an added advantage)
Experience in audit, data protection and legal compliance
Good knowledge of PDPA and its applications
Good communication and interpersonal skills
Possess problem solving and project management skill
Meticulous
Proficient in Microsoft Office (Word, Excel and PowerPoint)","$4,400","$3,100",Monthly,Executive,"Executive / Senior Executive, Data Protection Office, Group Chief Operations Office"
778,5,Information Technology,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Closing on 22 Feb 2019,South,Posted 23 Jan 2019,"Minimum Master's degree in Analytics, Statistics, Computer Science, Information Management, Mathematics, Economics, Operation Research, Engineering or Finance.
At least 3 to 5 years of relevant working experience.
Good interpersonal skills, a detail-oriented and flexible person who can work across different areas within the team as well as alignment cross functionally outside the team.
Ability to deliver clear, concise reports and presentations/dashboards and effectively articulate observations and recommendations.
Proficient in the use of Data Visualization & Management Tools (e.g. Tableau), Commercial Statistical Software (e.g. SAS, SPSS, STATA) and/or open source platforms (e.g. R and Python).
Ability to build and interpret probabilistic models of complex, high-dimensional systems is a plus. Experience with Regression Models, Neural Networks, Cluster Analysis, Structural Equations Models, formulating and solving OR models like linear (large-scale), mixed integer, non-linear and evolutionary programming methods is a plus;
Knowledge of natural language processing, text mining, Random Forest and Ensemble Models is a plus
Familiar with database management, architecture design, system integration, security and data governance is a plus
Can-do attitude and ability to work independently, comfortable with ambiguity
Thrive in problem solving, learning and applying new knowledge.","$7,400","$4,500",Monthly,Manager,"Senior Assistant Manager / Manager (Data Analytics), NUHS Management Decision Support Office"
779,22,Admin / Secretarial,ASHLEIGH IVORY PTE. LTD.,Full Time,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"1. commiment for high pace of work
2. willing to learn new system
3,Singapore citizen or PR prefered","$2,000","$1,500",Monthly,Junior Executive,data admin executive
780,3,Information Technology,WORKATO PTE. LTD.,Full Time,Closing on 22 Feb 2019,South,Posted 23 Jan 2019,"Requirements
Bachelor's degree in computer science, information technology or another computer-based discipline. Master degree preferred
Minimum 8 years hands-on experience, and 2 years of manager level experience (including people management) in developing BI solutions (Data Integration, Modeling, Analytics or Reporting)
Minimum 8 years of SQL experience and a record of accomplishment of designing, deploying and evolving ETL solutions to meet business requirements.
Deep experience in architecting cloud based data-warehouse solutions (e.g. AWS Redshift, Google BigQuery,Snowflake etc.), powering BI visualization platforms (e.g. Tableau, Looker, etc.) and exposure to transactional systems (e.g. Salesforce, Marketo, Workday, etc.)
Strong experience leading a business intelligence platform, developing long-term roadmaps and strategic direction, and evangelizing the value of data driven decision making
Fanatic about leveraging best practices for master data management, enterprise level data models, and data marts
Proven analytical, troubleshooting and problem-solving skills and ability to communicate well, even to non-technical users
Bonus Points
Preference for experience at a fast growing SaaS business with experience with metrics like churn, profitability metrics, and people-based marketing analytics
Strong desire to teach and mentor others, especially educating cross-functional peers
Extensive knowledge of Data Warehousing principles and dimensional models; sourcing data from OLTP, SaaS, and OLAP application
Application instructions: To apply, please fill up the application form at https://jobs.workato.com/apply/?gh_jid=4193852002","$10,000","$2,000",Monthly,Manager,Data Engineering Manager
781,3,Information Technology,KERRY CONSULTING PTE. LTD.,Permanent,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"The ideal candidate has at least 5 years in digital roles within eCommerce. Experience in data management capacity is mandatory. The ideal candidate brings with him/her strong interpersonal and influencing skills. This is a high frequency travel role across Asia Pacific region.
To apply, please submit your resume (in MS Word format) to Alicia Chew, Registration No: R1435541 Licence No: 16S8060 at ai@kerryconsulting.com, quoting job title and reference number AI15104.

We regret only shortlisted candidates will be notified.","$10,000","$6,000",Monthly,Middle Management,Digital Data Analyst
782,3,Information Technology,CXA GROUP PTE. LIMITED,Full Time,Closing on 22 Feb 2019,South,Posted 23 Jan 2019,"Requirements
Strong Python skills (including Pandas, SQLAlchemy)
Proven ability to work efficiently with databases: SQL / NoSQL
Experience with Hadoop / Spark is a strong plus
Knowledge in Machine Learning - Optional
Experience with Web and Front-end tools - Optional
Strong software culture is very recommended
Ability to express ideas clearly in writing and verbally
University graduate with Engineering Degree
Native Speaker / Full Fluency English","$8,000","$6,000",Monthly,Professional,Python ETL & Big Data Engineer
783,7,Banking and Finance,GMP RECRUITMENT SERVICES (S) PTE LTD,"Permanent, Full Time",Closing on 22 Feb 2019,East,Posted 23 Jan 2019,"Requirements:
Degree in Business Administration, Economics, Mathematics, Finance or Accountancy; from recognized University.
At least 5 years of relevant experience in handling big data, perform data mining role on a daily basis and present findings/recommendations to Senior Management.
Excellent analytical skills, with proven track record in identifying issues and delivering solutions.
Commercially focused professional with a pro-active outlook.
Strong communication skills including the ability to translate numbers into a business story.
Strong stakeholder management and ability to communicate with all levels of the business.
Previous experience in a Finance Business Partnering role is an advantage.
Advanced Microsoft Excel skills is required.
Experience with a BI tool i.e. Tableau, Alteryx is desirable.
Knowledge in SQL.
Strong bias towards action - output driven.
Other Information:
Working Location: Tampines.
Working Hours: Mondays to Fridays, 8.30am to 5.30pm.
To apply, please visit www.gmprecruit.com and search for Job Reference: 13862.
To learn more about this opportunity, please contact Novita Tan at novita.adisutanto@gmprecruit.com
We regret that only shortlisted candidates will be notified.
GMP Recruitment Services (S) Pte Ltd | EA License: 09C3051 | EA Personnel: Novita Tan | Registration No: R1220374","$5,500","$4,500",Monthly,"Executive, Senior Executive","Commercial Data Analyst (East, Advanced Excel, SQL, Tableau, Up to $5.5K)"
784,2,Information Technology,SOPRA STERIA ASIA PTE. LTD.,Permanent,Closing on 22 Feb 2019,"South, Central",Posted 23 Jan 2019,"REQUIREMENT
Ph.D graduate or Masters (at least 3 years relevant experience) in computer science/computer Engineering /Operations Research/Mathematics/Statistics
Understanding of machine learning, deep learning, data mining, algorithmic foundations of optimization
Experience with machine learning framework
Proficient in one or more of the following programming languages/Python, R
Experience in building machine learning models at scale, using real - time big data pipelines on platforms such as Spark/MapReduce
Familiar with NoSQL, postGIS, stream processing and distributed computing platforms
Self-motivated, independent learner and willing to share knowledge with the team members
Details-oriented and effective time manager in a dynamic working environment ","$9,000","$5,000",Monthly,Professional,DATA SCIENTIST
785,15,Information Technology,CHANDLER MACLEOD GROUP PTE. LTD.,Contract,Closing on 20 Feb 2019,Central,Posted 23 Jan 2019,"Requirements:
Bachelor Degree with 3+ years experience in data/business analyst, project migration or business transformation role ideally within banking and financial industry
Excellent project management capability and ability to work with in a cross-functional settings
Analytical-thinking, meticulous with strong partnership experience
Keen to commit for 23-months contract
Interested parties please click ""Apply Now"" 
  Chandler Macleod Group Pte Ltd, EA Licence: 11C3837
Reference Number: 18697_154814877202267
Contact Details: JJuzailah Khatmin (EA Reg. No. R1110441)","$6,000","$4,000",Monthly,Senior Executive,"Data Analyst, Transformation Project"
786,3,Information Technology,COLLABERA TECHNOLOGIES PTE. LTD.,Contract,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"Ø  Good understanding of data modeling concepts
Ø  Experience in Python or Microsoft SQL Server Analysis Services is a plus
Ø  Strong understanding of data modeling concepts and good ability to design various components of data model and data engineering solution
Able to guide junior team members, review solution design and perform code review","$7,150","$5,500",Monthly,Senior Executive,Data Engineer
787,8,Information Technology,SINGAPORE TELECOMMUNICATIONS LIMITED,Permanent,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"Required Skills and Qualifications
Significant relevant experience building and deploying advanced analytics solutions in telco, cable or B2C environment. Relevant topics include: customer acquisition, customer segmentation and targeting, customer LTV maximization, churn prevention, cost modeling of transportation & logistics operations, predictive maintenance
Advanced degree preferred: Masters degree with 3-5 years experience in computer science, applied mathematics, statistics, machine learning, or a related quantitative field.
Deep technical and data science expertise, including experience in the following:
Analytical methods: statistical modeling (e.g., linear regression, GLMs, time series), supervised machine learning (e.g., random forests, neural networks), design of experiments, segmentation/clustering, text mining, network analysis (e.g., location allocation), optimization, simulation
Analytics tools: Data wrangling (SQL, R, Python, PostGRESql, Spark, Hadoop/Hive), Data Modeling (R, Python, SAS, RapidMiner, SPSS), Data visualization (Tableau, Microstrategy)
Experience building in-production models, including associated scripting, error handling and documentation
Strong record of professional accomplishment
Highly logical  & systematic, team player & fast learner","$8,000","$4,000",Monthly,Manager,Data Scientist
788,2,Information Technology,ADECCO PERSONNEL PTE LTD,"Contract, Full Time",Closing on 22 Feb 2019,Islandwide,Posted 23 Jan 2019,"Must be a bachelors/engineering graduate.
Minimum 5 in a typical system administration role, performing system monitoring, storage capacity management, performance tuning, and system infrastructure development.
Minimum 1-2 years of experience in deploying and administering large Hadoop clusters.
Experience in the Financial and banking industry.
Candidates with development experience around any of the languages like Java/Python/Perl/PHP/CSS/HTML would be given preference.
Working knowledge of Hadoop ecosystem (Hadoop, Hive, Pig, Oozie, Hbase, Flume, sqoop) using both automated toolsets as well as manual processes.
Ability to isolate and troubleshoot Hadoop service issues using a combination of system and Hadoop logs and monitoring/alerting systems. Experience with Apache Ambari is a plus.
Linux administrative skill will be an added advantage.
Detailed knowledge of basic OS administration tasks such as configuring PAM authentication, disk quota, ulimit, etc. and managing security patches.
Experience coordinating rolling OS-level changes with cluster administration tools.
Experience configuring and using cluster-wide monitoring tools to diagnose cluster issues and propose operational enhancements.
Expertise in writing shell scripts, Perl/Python scripts and debugging existing scripts.
Ability to quickly learn new technologies and enable/train other analysts
Ability to work independently as well as in a team environment on moderate to highly complex issues
High technical aptitude and demonstrated progression of technical skills - continuous improvement
Ability to automate software/application installations and configurations hosted on Linux servers
Network and system administration experience, preferably in large-scale data center environments
Next Step
Prepare your resume in word document (please include your current salary package with full breakdown such as base, incentives, annual wage supplement etc.) and expected package with your notice period (Including leaves to offset) and email it to TechnicalStaffing@adecco.com
All shortlisted candidates will be contacted
Wai Yun Wen
EA License No: 91C2918
Personnel Registration Number: R1330726","$7,000","$5,000",Monthly,Executive,Big Data Administrator
789,1,Information Technology,DATA TERMINATOR PTE. LTD.,"Permanent, Full Time",Closing on 22 Feb 2019,West,Posted 23 Jan 2019,"IT savvy
Minimum ITE cert / 'O' Level
Working experience not required as training will be provided
Good attitude and wilingness to learn are the keys attributes 
 ","$2,000","$1,600",Monthly,Non-executive,Field Support Specialist
790,3,Advertising / Media,GROUPM SINGAPORE PTE. LTD.,Full Time,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"Minimum qualifications:
3+ years professional experience with digital media preferably within a media agency/publisher trading desk
Hands on experience and knowledge in programmatic optimisation
Experience in campaign implementation, optimization and reporting, experience with performance campaigns
Experience in DBM
Competent in all Microsoft office software","$6,000","$4,000",Monthly,Manager,[m]Platform | Programmatic Campaign Manager
791,1,Information Technology,TECHCOMBI PTE. LTD.,Permanent,Closing on 22 Feb 2019,Central,Posted 23 Jan 2019,"Candidates with at least 5 years of experience in Fintech software development and/or system integration will be considered for senior positions; 
Proficient with one the programming languages such as C, C++, C#, .NET, WPF or Python; 
Strong knowledge in Payment System and E-wallet design principles and familiar with UML; 
Possess a good understanding of multi-threading programming, performance bottlenecks, databases and networking
Applicants who possess relevant experience for the above responsibilities are most welcome to apply. ","$5,500","$4,000",Monthly,Senior Management,IT Business Solutions Manager
